model,fold,protein,tp0,tp1,tp2,tp3,fn0,fn1,fn2,fn3,fp0,fp1,fp2,fp3
adapter256_seqonly,5,P08947,1,1,1,1,2,2,2,2,2,2,2,2
adapter256_seqonly,5,P08948,1,3,3,3,2,0,0,0,2,0,0,0
adapter256_seqonly,5,P08950,1,1,2,2,2,2,1,1,2,2,1,1
adapter256_seqonly,5,P09040,1,1,1,1,4,4,4,4,2,2,2,2
adapter256_seqonly,5,P09242,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P09475,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P09487,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,P09681,0,1,1,1,2,1,1,1,3,2,2,2
adapter256_seqonly,5,P09805,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P09923,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P09971,5,5,5,5,2,2,2,2,4,4,4,4
adapter256_seqonly,5,P0A312,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0A313,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0C1T5,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P0C249,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P0C2S8,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P0C2X7,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0C5X7,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0C8S6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0C957,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P0C958,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P0CG54,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CH28,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CH56,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CH70,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CI88,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0CS83,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CS93,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0CW02,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0CW03,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0CY26,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CY27,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CY28,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0CY29,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0DE28,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P0DE29,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P0DJ06,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0DJ95,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0DJI8,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0DKL3,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0DKM3,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0DKN1,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0DL57,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,P0DL58,0,1,1,1,2,1,1,1,2,1,1,1
adapter256_seqonly,5,P0DM55,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0DM67,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P0DM68,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0DMD7,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0DMG0,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0DN01,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P0DN03,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0DN04,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P0DN98,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P0DP14,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P0DP55,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0DPU4,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0DQA3,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0DQA4,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P0DQA5,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,P0DRB9,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P0DRC4,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P0DRI2,0,0,0,0,2,2,2,2,3,3,3,3
adapter256_seqonly,5,P0DRJ4,8,8,14,14,6,6,0,0,6,6,0,0
adapter256_seqonly,5,P0DTJ9,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P0DUT2,3,3,4,4,3,3,2,2,3,3,2,2
adapter256_seqonly,5,P0DUT6,1,2,2,3,4,3,3,2,2,1,1,0
adapter256_seqonly,5,P0DY21,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,P10082,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P10419,0,3,3,3,3,0,0,0,41,38,38,38
adapter256_seqonly,5,P10552,13,14,15,16,3,2,1,0,3,2,1,0
adapter256_seqonly,5,P10601,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P10631,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P10674,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P10675,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,P10696,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P10960,1,1,2,2,2,2,1,1,1,1,0,0
adapter256_seqonly,5,P11159,5,5,5,5,2,2,2,2,4,4,4,4
adapter256_seqonly,5,P11184,1,1,1,2,1,1,1,0,1,1,1,0
adapter256_seqonly,5,P11185,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P11952,0,0,0,0,2,2,2,2,2,2,2,2
adapter256_seqonly,5,P11953,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P12661,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P12872,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P12961,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P13083,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P13589,2,2,2,2,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P14138,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P14608,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P14765,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P14894,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P14904,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P15369,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P15411,2,3,3,3,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P15513,18,18,18,19,1,1,1,0,2,2,2,1
adapter256_seqonly,5,P15693,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P15797,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P16404,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P16613,2,2,2,2,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P17118,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P17681,0,0,0,0,3,3,3,3,3,3,3,3
adapter256_seqonly,5,P18509,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P18844,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P19111,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P19260,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P19425,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P19599,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P19660,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P19707,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P19708,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P19884,1,2,2,2,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P19971,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P19998,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,P20481,26,29,29,29,7,4,4,4,6,3,3,3
adapter256_seqonly,5,P20948,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P21591,0,0,0,2,2,2,2,0,3,3,3,1
adapter256_seqonly,5,P22226,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P22287,0,0,1,1,2,2,1,1,1,1,0,0
adapter256_seqonly,5,P22304,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P22969,0,1,2,2,2,1,0,0,3,2,1,1
adapter256_seqonly,5,P23431,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P23535,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P23546,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P24665,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P24822,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P24823,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P26329,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P26334,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P26335,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P26727,2,2,2,2,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P26731,2,2,2,2,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P26733,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P26734,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P26735,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P26736,2,3,3,3,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P26737,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P26738,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P26739,0,0,2,2,3,3,1,1,3,3,1,1
adapter256_seqonly,5,P26740,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P26741,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P26742,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P26743,1,1,2,2,2,2,1,1,2,2,1,1
adapter256_seqonly,5,P26779,1,2,3,3,3,2,1,1,2,1,0,0
adapter256_seqonly,5,P27114,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P27666,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P27682,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P28672,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P28673,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P28674,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P28800,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P28825,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P28826,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P29425,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P29519,2,2,3,3,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P29523,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P32089,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P32194,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,P32195,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P32196,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P32329,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P32623,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P32648,1,3,3,3,2,0,0,0,3,1,1,1
adapter256_seqonly,5,P32649,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P32950,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P32951,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P33046,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P33689,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P33715,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P33718,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P33719,2,3,3,3,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P33720,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P33721,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P33722,3,3,3,3,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P34026,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P34806,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,P34962,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P34963,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P34964,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P35460,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P35461,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P35518,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P36193,0,0,1,1,2,2,1,1,2,2,1,1
adapter256_seqonly,5,P36560,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P39105,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P40765,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P41365,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P41534,1,1,1,1,1,1,1,1,2,2,2,2
adapter256_seqonly,5,P41535,2,2,2,2,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P41585,1,1,1,1,1,1,1,1,2,2,2,2
adapter256_seqonly,5,P41876,9,11,11,11,3,1,1,1,4,2,2,2
adapter256_seqonly,5,P41964,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P42723,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P42785,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P43030,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P43443,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P45644,4,4,4,4,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P46157,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P46158,0,0,0,0,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P46161,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P46167,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P46591,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P47476,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P47932,1,1,1,1,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P48097,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P48098,1,1,2,2,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P48143,3,3,3,3,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P48144,1,1,1,2,2,2,2,1,2,2,2,1
adapter256_seqonly,5,P48299,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P48503,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P48756,0,1,1,1,2,1,1,1,2,1,1,1
adapter256_seqonly,5,P49126,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P49913,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P49928,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P49929,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P49930,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P49931,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P49932,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P49933,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P49934,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P50496,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P50497,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P50498,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P50499,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P51437,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P51453,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P51454,1,2,2,2,1,0,0,0,2,1,1,1
adapter256_seqonly,5,P51455,1,1,2,2,1,1,0,0,2,2,1,1
adapter256_seqonly,5,P51456,1,2,2,2,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P51524,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,P51654,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P51694,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P51740,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P52400,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P52401,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P52402,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P52407,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P52700,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P52718,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,P52719,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P53007,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P53140,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P53379,1,1,1,1,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P53621,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P53813,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P54228,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P54229,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P54230,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P54422,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P55854,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P56159,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P56161,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P56386,0,0,0,1,2,2,2,1,1,1,1,0
adapter256_seqonly,5,P56425,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P56568,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P57774,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P58906,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P59082,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P59097,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P60022,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P60023,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P60590,0,0,0,1,2,2,2,1,1,1,1,0
adapter256_seqonly,5,P60980,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P61103,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P61104,0,1,1,1,1,0,0,0,2,1,1,1
adapter256_seqonly,5,P61261,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P61262,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P61263,0,0,0,0,2,2,2,2,0,0,0,0
adapter256_seqonly,5,P61409,2,2,2,2,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P61849,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P62530,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P62531,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P63186,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P66125,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P66126,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P66133,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P66134,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P66135,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P66136,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P66137,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P66139,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P68004,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P68005,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P68248,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,P68426,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P68827,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P75458,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P79076,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P79110,0,0,0,1,1,1,1,0,1,1,1,0
adapter256_seqonly,5,P79362,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P79799,0,0,0,0,2,2,2,2,2,2,2,2
adapter256_seqonly,5,P80710,0,0,1,1,3,3,2,2,1,1,0,0
adapter256_seqonly,5,P80713,0,0,1,1,3,3,2,2,1,1,0,0
adapter256_seqonly,5,P80734,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P80735,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P80957,0,0,1,1,1,1,0,0,1,1,0,0
adapter256_seqonly,5,P81191,0,0,1,1,1,1,0,0,2,2,1,1
adapter256_seqonly,5,P81401,1,3,3,3,3,1,1,1,3,1,1,1
adapter256_seqonly,5,P81592,1,1,1,1,1,1,1,1,4,4,4,4
adapter256_seqonly,5,P82018,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P83211,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P83303,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P83412,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P83974,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,P84213,0,0,0,2,2,2,2,0,4,4,4,2
adapter256_seqonly,5,P84408,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P84808,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,P85527,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,P86442,1,1,1,1,2,2,2,2,1,1,1,1
adapter256_seqonly,5,P86828,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P91896,1,1,1,1,2,2,2,2,2,2,2,2
adapter256_seqonly,5,P93248,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,P93328,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,P97785,0,0,0,0,1,1,1,1,1,1,1,1
adapter256_seqonly,5,Q00663,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q00676,0,0,0,0,1,1,1,1,2,2,2,2
adapter256_seqonly,5,Q01133,0,0,0,0,4,4,4,4,27,27,27,27
adapter256_seqonly,5,Q01413,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q01416,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q01758,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q02ZA6,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q03467,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q03643,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q03644,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q03645,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q03646,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q03674,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q03994,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q03FZ9,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q03M32,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q04KI2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q058G9,2,2,2,2,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q06145,0,1,1,1,2,1,1,1,2,1,1,1
adapter256_seqonly,5,Q07053,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q07988,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q08108,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q08761,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q08890,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q08906,0,1,1,1,1,0,0,0,1,0,0,0
adapter256_seqonly,5,Q08907,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q09169,2,2,2,2,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q09175,0,0,0,0,1,1,1,1,0,0,0,0
adapter256_seqonly,5,Q09982,1,1,1,1,3,3,3,3,1,1,1,1
adapter256_seqonly,5,Q09JK2,1,1,1,1,0,0,0,0,0,0,0,0
adapter256_seqonly,5,Q0AWJ2,1,1,1,1,0,0,0,0,1,1,1,1
adapter256_seqonly,5,Q0EAE5,1,1,2,2,1,1,0,0,1,1,0,0
