tag,frac,n_train,fold,protein,tp3,fn3,fp3,tp0,fn0,fp0
baseline,85,4527,2,Q12039,0,1,1,0,1,1
baseline,85,4527,2,Q12120,0,1,0,0,1,0
baseline,85,4527,2,Q12173,0,1,0,0,1,0
baseline,85,4527,2,Q12218,1,0,0,1,0,0
baseline,85,4527,2,Q12355,1,0,0,0,1,1
baseline,85,4527,2,Q12737,1,0,1,0,1,2
baseline,85,4527,2,Q14002,0,1,1,0,1,1
baseline,85,4527,2,Q14FH4,0,1,0,0,1,0
baseline,85,4527,2,Q14FJ4,0,2,0,0,2,0
baseline,85,4527,2,Q16992,45,5,15,36,14,24
baseline,85,4527,2,Q18502,4,0,0,3,1,1
baseline,85,4527,2,Q1A3Q1,0,2,2,0,2,2
baseline,85,4527,2,Q1A3Q2,0,2,2,0,2,2
baseline,85,4527,2,Q1A3Q6,0,2,2,0,2,2
baseline,85,4527,2,Q1A3Q7,2,0,0,1,1,1
baseline,85,4527,2,Q1A3Q8,0,2,2,0,2,2
baseline,85,4527,2,Q1A3Q9,0,2,2,0,2,2
baseline,85,4527,2,Q1A3R0,2,0,0,1,1,1
baseline,85,4527,2,Q1ACL6,0,1,1,0,1,1
baseline,85,4527,2,Q1ELT9,2,0,0,1,1,1
baseline,85,4527,2,Q1ELU2,2,0,0,0,2,2
baseline,85,4527,2,Q1ELU3,2,0,0,0,2,2
baseline,85,4527,2,Q1ELV0,1,1,0,0,2,1
baseline,85,4527,2,Q1G3I0,1,0,0,1,0,0
baseline,85,4527,2,Q1I8U1,0,1,1,0,1,1
baseline,85,4527,2,Q1KVV2,0,1,1,0,1,1
baseline,85,4527,2,Q1KXX6,0,1,1,0,1,1
baseline,85,4527,2,Q1L658,1,1,0,0,2,1
baseline,85,4527,2,Q1L659,1,0,1,0,1,2
baseline,85,4527,2,Q1L777,0,1,1,0,1,1
baseline,85,4527,2,Q1PBD1,0,1,0,0,1,0
baseline,85,4527,2,Q1W694,1,0,0,0,1,1
baseline,85,4527,2,Q1W695,1,0,0,1,0,0
baseline,85,4527,2,Q1XDH0,0,1,0,0,1,0
baseline,85,4527,2,Q20EY3,0,1,1,0,1,1
baseline,85,4527,2,Q24049,0,3,0,0,3,0
baseline,85,4527,2,Q27441,1,1,2,1,1,2
baseline,85,4527,2,Q27J48,0,1,0,0,1,0
baseline,85,4527,2,Q27Q54,0,1,0,0,1,0
baseline,85,4527,2,Q28106,0,1,1,0,1,1
baseline,85,4527,2,Q28198,1,0,0,0,1,1
baseline,85,4527,2,Q28278,1,1,1,0,2,2
baseline,85,4527,2,Q28315,1,1,1,0,2,2
baseline,85,4527,2,Q28380,1,1,1,0,2,2
baseline,85,4527,2,Q28661,0,2,0,0,2,0
baseline,85,4527,2,Q28896,0,2,1,0,2,1
baseline,85,4527,2,Q2EI26,0,1,0,0,1,0
baseline,85,4527,2,Q2F9P2,1,0,0,1,0,0
baseline,85,4527,2,Q2F9P4,1,0,0,1,0,0
baseline,85,4527,2,Q2I2R6,0,2,2,0,2,2
baseline,85,4527,2,Q2I2R7,0,2,1,0,2,1
baseline,85,4527,2,Q2I2R8,0,2,1,0,2,1
baseline,85,4527,2,Q2L8Z0,0,1,0,0,1,0
baseline,85,4527,2,Q2MIB7,0,1,1,0,1,1
baseline,85,4527,2,Q2MIK4,0,1,1,0,1,1
baseline,85,4527,2,Q2PFV2,0,2,2,0,2,2
baseline,85,4527,2,Q2PMS6,0,1,0,0,1,0
baseline,85,4527,2,Q2RQ23,0,1,1,0,1,1
baseline,85,4527,2,Q2V2G5,0,2,1,0,2,1
baseline,85,4527,2,Q2VEJ3,0,1,1,0,1,1
baseline,85,4527,2,Q2XQ09,0,1,0,0,1,0
baseline,85,4527,2,Q31CR0,0,1,1,0,1,1
baseline,85,4527,2,Q32LD3,1,0,0,0,1,1
baseline,85,4527,2,Q32RP3,0,1,1,0,1,1
baseline,85,4527,2,Q32RW6,0,1,1,0,1,1
baseline,85,4527,2,Q33C56,0,1,1,0,1,1
baseline,85,4527,2,Q3BAQ9,0,1,1,0,1,1
baseline,85,4527,2,Q3C1G0,0,1,1,0,1,1
baseline,85,4527,2,Q3E880,1,0,0,1,0,0
baseline,85,4527,2,Q3ECM0,1,3,3,0,4,4
baseline,85,4527,2,Q3M4K0,0,1,1,0,1,1
baseline,85,4527,2,Q3T0P5,1,1,0,0,2,1
baseline,85,4527,2,Q3YEE9,2,0,0,0,2,2
baseline,85,4527,2,Q3YEG9,1,1,1,0,2,2
baseline,85,4527,2,Q3YEH0,2,0,0,0,2,2
baseline,85,4527,2,Q3YEH1,2,0,0,0,2,2
baseline,85,4527,2,Q3YEH2,2,0,0,2,0,0
baseline,85,4527,2,Q3YEH4,1,1,1,0,2,2
baseline,85,4527,2,Q3YEH5,2,0,0,0,2,2
baseline,85,4527,2,Q3YEH6,2,0,0,1,1,1
baseline,85,4527,2,Q3YEH7,2,0,0,1,1,1
baseline,85,4527,2,Q3ZD69,0,1,0,0,1,0
baseline,85,4527,2,Q3ZJ18,0,1,1,0,1,1
baseline,85,4527,2,Q41142,0,1,0,0,1,0
baseline,85,4527,2,Q43007,0,1,0,0,1,0
baseline,85,4527,2,Q46HA2,0,1,2,0,1,2
baseline,85,4527,2,Q49L15,0,1,0,0,1,0
baseline,85,4527,2,Q4G3C7,0,1,1,0,1,1
baseline,85,4527,2,Q4GWU5,0,2,1,0,2,1
baseline,85,4527,2,Q4QXT9,1,0,1,0,1,2
baseline,85,4527,2,Q4V3D2,1,0,1,1,0,1
baseline,85,4527,2,Q4VZQ0,0,1,0,0,1,0
baseline,85,4527,2,Q4ZFU1,0,1,0,0,1,0
baseline,85,4527,2,Q4ZFU2,0,1,0,0,1,0
baseline,85,4527,2,Q51822,1,0,0,1,0,0
baseline,85,4527,2,Q51825,1,0,0,0,1,1
baseline,85,4527,2,Q51826,1,0,0,1,0,0
baseline,85,4527,2,Q51827,1,0,0,1,0,0
baseline,85,4527,2,Q54LM2,1,0,0,0,1,1
baseline,85,4527,2,Q56P17,0,1,1,0,1,1
baseline,85,4527,2,Q56VR3,1,1,1,1,1,1
baseline,85,4527,2,Q589B1,0,1,0,0,1,0
baseline,85,4527,2,Q58L93,1,1,1,0,2,2
baseline,85,4527,2,Q58L94,1,1,1,0,2,2
baseline,85,4527,2,Q58L95,1,1,1,0,2,2
baseline,85,4527,2,Q58L96,1,1,0,0,2,1
baseline,85,4527,2,Q59L96,1,0,0,1,0,0
baseline,85,4527,2,Q59UP6,1,0,0,1,0,0
baseline,85,4527,2,Q59UT4,1,0,0,0,1,1
baseline,85,4527,2,Q59UT5,1,0,0,0,1,1
baseline,85,4527,2,Q59VW6,0,1,1,0,1,1
baseline,85,4527,2,Q5A1A9,1,0,0,0,1,1
baseline,85,4527,2,Q5AA33,0,1,1,0,1,1
baseline,85,4527,2,Q5ABW2,1,0,0,1,0,0
baseline,85,4527,2,Q5AFN8,1,0,0,0,1,1
baseline,85,4527,2,Q5AGC4,1,0,0,1,0,0
baseline,85,4527,2,Q5AHE8,1,0,0,0,1,1
baseline,85,4527,2,Q5AJY5,1,0,0,0,1,1
baseline,85,4527,2,Q5AK97,1,0,0,0,1,1
baseline,85,4527,2,Q5AMF7,1,0,0,0,1,1
baseline,85,4527,2,Q5CZK2,2,0,1,2,0,1
baseline,85,4527,2,Q5CZK5,2,0,1,1,1,2
baseline,85,4527,2,Q5DW47,1,2,1,1,2,1
baseline,85,4527,2,Q5F1N4,0,1,1,0,1,1
baseline,85,4527,2,Q5G8A6,0,1,2,0,1,2
baseline,85,4527,2,Q5I4E5,1,0,1,1,0,1
baseline,85,4527,2,Q5I4E6,0,2,1,0,2,1
baseline,85,4527,2,Q5IS54,0,2,2,0,2,2
baseline,85,4527,2,Q5IS99,0,2,2,0,2,2
baseline,85,4527,2,Q5R790,0,1,0,0,1,0
baseline,85,4527,2,Q5R8J0,1,0,0,0,1,1
baseline,85,4527,2,Q5SC59,1,0,1,1,0,1
baseline,85,4527,2,Q5SC60,1,0,1,1,0,1
baseline,85,4527,2,Q5SCX1,0,1,0,0,1,0
baseline,85,4527,2,Q5XUW8,0,1,0,0,1,0
baseline,85,4527,2,Q5Y4U4,1,0,0,0,1,1
baseline,85,4527,2,Q60136,0,1,3,0,1,3
baseline,85,4527,2,Q60431,0,2,2,0,2,2
baseline,85,4527,2,Q624D2,1,0,0,0,1,1
baseline,85,4527,2,Q63064,1,1,0,1,1,0
baseline,85,4527,2,Q63198,0,1,1,0,1,1
baseline,85,4527,2,Q63207,1,1,0,0,2,1
baseline,85,4527,2,Q634M0,1,0,0,0,1,1
baseline,85,4527,2,Q64389,1,1,0,1,1,0
baseline,85,4527,2,Q65H47,1,0,0,0,1,1
baseline,85,4527,2,Q68IP5,2,0,0,2,0,0
baseline,85,4527,2,Q68LC0,0,1,2,0,1,2
baseline,85,4527,2,Q68S23,0,1,0,0,1,0
baseline,85,4527,2,Q68Y22,0,2,3,0,2,3
baseline,85,4527,2,Q698K8,0,1,0,0,1,0
baseline,85,4527,2,Q6B8V0,0,1,1,0,1,1
baseline,85,4527,2,Q6ENJ4,0,1,1,0,1,1
baseline,85,4527,2,Q6ENY5,0,1,1,0,1,1
baseline,85,4527,2,Q6EW65,0,1,1,0,1,1
baseline,85,4527,2,Q6GUL6,0,1,2,0,1,2
baseline,85,4527,2,Q6HDK0,1,0,0,0,1,1
baseline,85,4527,2,Q6IVA5,0,1,2,0,1,2
baseline,85,4527,2,Q6IWB1,1,0,0,1,0,0
baseline,85,4527,2,Q6JLX1,0,1,2,0,1,2
baseline,85,4527,2,Q6JQN2,2,0,0,2,0,0
baseline,85,4527,2,Q6L3B3,0,1,1,0,1,1
baseline,85,4527,2,Q6M0N7,1,0,0,1,0,0
baseline,85,4527,2,Q6NKW9,1,0,0,0,1,1
baseline,85,4527,2,Q6PN80,0,2,2,0,2,2
baseline,85,4527,2,Q6PN81,2,0,0,1,1,1
baseline,85,4527,2,Q6PN82,2,0,0,2,0,0
baseline,85,4527,2,Q6PN83,2,0,0,0,2,2
baseline,85,4527,2,Q6PN84,2,0,0,0,2,2
baseline,85,4527,2,Q6PN85,2,0,0,1,1,1
baseline,85,4527,2,Q6PN86,2,0,0,1,1,1
baseline,85,4527,2,Q6PPB3,1,1,1,0,2,2
baseline,85,4527,2,Q6PTD1,2,0,0,2,0,0
baseline,85,4527,2,Q6PTD4,2,0,0,1,1,1
baseline,85,4527,2,Q6PTD5,0,2,1,0,2,1
baseline,85,4527,2,Q6PTD6,0,2,2,0,2,2
baseline,85,4527,2,Q6PTD7,0,2,1,0,2,1
baseline,85,4527,2,Q6RY98,0,15,13,0,15,13
baseline,85,4527,2,Q6SA95,1,1,1,0,2,2
baseline,85,4527,2,Q6T271,0,1,0,0,1,0
baseline,85,4527,2,Q6UWN0,1,0,0,0,1,1
baseline,85,4527,2,Q6YXN4,0,1,1,0,1,1
baseline,85,4527,2,Q70XC3,1,1,3,1,1,3
baseline,85,4527,2,Q70Y14,0,1,0,0,1,0
baseline,85,4527,2,Q730L4,1,0,0,0,1,1
baseline,85,4527,2,Q79AV1,0,1,1,0,1,1
baseline,85,4527,2,Q7M6Z0,1,0,0,0,1,1
baseline,85,4527,2,Q7SZD9,0,1,0,0,1,0
baseline,85,4527,2,Q7SZE0,0,1,0,0,1,0
baseline,85,4527,2,Q7U9L1,0,1,1,0,1,1
baseline,85,4527,2,Q7V323,0,1,2,0,1,2
baseline,85,4527,2,Q7V4T1,0,1,1,0,1,1
baseline,85,4527,2,Q7VDR4,0,1,1,0,1,1
baseline,85,4527,2,Q7YJY5,0,1,0,0,1,0
baseline,85,4527,2,Q7YZS9,1,0,1,1,0,1
baseline,85,4527,2,Q7Z090,1,0,0,0,1,1
baseline,85,4527,2,Q7Z1Y7,0,1,1,0,1,1
baseline,85,4527,2,Q7ZZS9,0,1,0,0,1,0
baseline,85,4527,2,Q804X6,1,1,2,0,2,3
baseline,85,4527,2,Q805F4,0,1,0,0,1,0
baseline,85,4527,2,Q805F6,0,1,0,0,1,0
baseline,85,4527,2,Q80WD0,1,0,0,1,0,0
baseline,85,4527,2,Q80WD1,0,1,1,0,1,1
baseline,85,4527,2,Q812G9,2,0,0,0,2,2
baseline,85,4527,2,Q818E2,1,0,0,0,1,1
baseline,85,4527,2,Q81LR5,1,0,0,0,1,1
baseline,85,4527,2,Q85BB6,0,1,0,0,1,0
baseline,85,4527,2,Q85FN7,0,1,2,0,1,2
baseline,85,4527,2,Q85FY2,0,1,1,0,1,1
baseline,85,4527,2,Q85X72,0,1,2,0,1,2
baseline,85,4527,2,Q86N75,1,0,1,1,0,1
baseline,85,4527,2,Q86RB2,1,0,0,1,0,0
baseline,85,4527,2,Q86UN2,1,0,0,1,0,0
baseline,85,4527,2,Q86UN3,0,1,1,0,1,1
baseline,85,4527,2,Q877A8,1,0,0,1,0,0
baseline,85,4527,2,Q8BFS3,2,0,1,2,0,1
baseline,85,4527,2,Q8BG41,1,0,0,1,0,0
baseline,85,4527,2,Q8BVP6,1,0,0,0,1,1
baseline,85,4527,2,Q8CHK2,2,0,1,2,0,1
baseline,85,4527,2,Q8CJY7,1,0,0,0,1,1
baseline,85,4527,2,Q8CXC9,0,1,1,0,1,1
baseline,85,4527,2,Q8I912,1,0,0,1,0,0
baseline,85,4527,2,Q8I913,1,0,0,0,1,1
baseline,85,4527,2,Q8I914,1,0,0,0,1,1
baseline,85,4527,2,Q8IDN0,1,0,0,0,1,1
baseline,85,4527,2,Q8IS98,0,1,1,0,1,1
baseline,85,4527,2,Q8IVL8,1,0,1,1,0,1
baseline,85,4527,2,Q8JIM3,5,1,1,5,1,1
baseline,85,4527,2,Q8JJ51,0,1,0,0,1,0
baseline,85,4527,2,Q8K0S5,1,0,0,1,0,0
baseline,85,4527,2,Q8K3U6,1,0,0,0,1,1
baseline,85,4527,2,Q8K4P1,0,1,0,0,1,0
baseline,85,4527,2,Q8K4P2,0,1,1,0,1,1
baseline,85,4527,2,Q8LW54,0,2,1,0,2,1
baseline,85,4527,2,Q8MA00,0,1,1,0,1,1
baseline,85,4527,2,Q8MJC3,0,2,2,0,2,2
baseline,85,4527,2,Q8MJU1,0,2,2,0,2,2
baseline,85,4527,2,Q8MJV4,0,1,1,0,1,1
baseline,85,4527,2,Q8MKI5,0,2,2,0,2,2
baseline,85,4527,2,Q8MMJ7,2,0,0,2,0,0
baseline,85,4527,2,Q8MTX2,2,0,0,2,0,0
baseline,85,4527,2,Q8N6Q3,1,0,0,1,0,0
baseline,85,4527,2,Q8NG41,0,1,1,0,1,1
baseline,85,4527,2,Q8QG89,0,1,0,0,1,0
baseline,85,4527,2,Q8RB77,0,1,1,0,1,1
baseline,85,4527,2,Q8S8Y4,0,1,1,0,1,1
baseline,85,4527,2,Q8SQ23,1,0,0,0,1,1
baseline,85,4527,2,Q8SWI4,0,1,1,0,1,1
baseline,85,4527,2,Q8T9R8,0,1,1,0,1,1
baseline,85,4527,2,Q8UUG0,1,1,1,0,2,2
baseline,85,4527,2,Q8UUG2,1,1,1,0,2,2
baseline,85,4527,2,Q8WI34,0,1,2,0,1,2
baseline,85,4527,2,Q8WPU1,1,0,0,0,1,1
baseline,85,4527,2,Q8WXF3,2,0,0,2,0,0
baseline,85,4527,2,Q8XIS3,1,0,0,0,1,1
baseline,85,4527,2,Q8YYG5,0,1,1,0,1,1
baseline,85,4527,2,Q90325,0,1,2,0,1,2
baseline,85,4527,2,Q90326,0,1,2,0,1,2
baseline,85,4527,2,Q90391,0,1,0,0,1,0
baseline,85,4527,2,Q90392,0,1,0,0,1,0
baseline,85,4527,2,Q90VW7,0,2,2,0,2,2
baseline,85,4527,2,Q90WC0,0,1,0,0,1,0
baseline,85,4527,2,Q90YA6,0,1,0,0,1,0
baseline,85,4527,2,Q90ZX8,2,0,0,1,1,1
baseline,85,4527,2,Q90ZY0,1,1,1,0,2,2
baseline,85,4527,2,Q92405,1,0,1,1,0,1
baseline,85,4527,2,Q93R80,1,0,0,1,0,0
baseline,85,4527,2,Q93V72,1,0,0,1,0,0
baseline,85,4527,2,Q93Z08,1,0,0,0,1,1
baseline,85,4527,2,Q95222,0,1,3,0,1,3
baseline,85,4527,2,Q95ND5,0,2,1,0,2,1
baseline,85,4527,2,Q95ND7,1,1,2,1,1,2
baseline,85,4527,2,Q96316,1,0,0,1,0,0
baseline,85,4527,2,Q96PL2,1,0,0,0,1,1
baseline,85,4527,2,Q97JJ9,1,0,0,0,1,1
baseline,85,4527,2,Q98995,0,1,0,0,1,0
baseline,85,4527,2,Q98SP2,0,1,0,0,1,0
baseline,85,4527,2,Q99013,0,1,0,0,1,0
baseline,85,4527,2,Q99219,0,1,0,0,1,0
baseline,85,4527,2,Q99M75,1,0,0,1,0,0
baseline,85,4527,2,Q99PI8,1,0,0,1,0,0
baseline,85,4527,2,Q9AVB0,2,0,0,0,2,2
baseline,85,4527,2,Q9AYP9,2,0,0,0,2,2
baseline,85,4527,2,Q9BBS2,0,1,1,0,1,1
baseline,85,4527,2,Q9BDB7,0,1,0,0,1,0
baseline,85,4527,2,Q9BH21,2,0,0,0,2,2
baseline,85,4527,2,Q9BH75,2,0,0,0,2,2
baseline,85,4527,2,Q9BH79,0,2,2,0,2,2
baseline,85,4527,2,Q9BH81,2,0,0,1,1,1
baseline,85,4527,2,Q9BH86,2,0,0,0,2,2
baseline,85,4527,2,Q9BHA6,1,1,0,1,1,0
baseline,85,4527,2,Q9BMP8,1,0,0,1,0,0
baseline,85,4527,2,Q9BP43,1,0,0,1,0,0
baseline,85,4527,2,Q9BP46,0,2,2,0,2,2
baseline,85,4527,2,Q9BP47,1,0,1,0,1,2
baseline,85,4527,2,Q9BP51,1,1,0,1,1,0
baseline,85,4527,2,Q9BP53,1,1,0,1,1,0
baseline,85,4527,2,Q9BP56,2,0,0,1,1,1
baseline,85,4527,2,Q9BPD1,2,0,0,1,1,1
baseline,85,4527,2,Q9BPD2,0,2,2,0,2,2
baseline,85,4527,2,Q9BPD3,2,0,0,1,1,1
baseline,85,4527,2,Q9BPD4,2,0,0,1,1,1
baseline,85,4527,2,Q9BPD5,1,1,0,1,1,0
baseline,85,4527,2,Q9BPD6,1,1,0,1,1,0
baseline,85,4527,2,Q9BPD7,0,2,2,0,2,2
baseline,85,4527,2,Q9BPD9,0,2,2,0,2,2
baseline,85,4527,2,Q9BPE0,0,2,2,0,2,2
baseline,85,4527,2,Q9BPE1,0,2,3,0,2,3
baseline,85,4527,2,Q9BPE2,2,0,0,0,2,2
baseline,85,4527,2,Q9BPE3,2,0,0,1,1,1
baseline,85,4527,2,Q9BPE4,2,0,0,1,1,1
baseline,85,4527,2,Q9BPE5,2,0,0,1,1,1
baseline,85,4527,2,Q9BPE6,2,0,0,0,2,2
baseline,85,4527,2,Q9BPE7,2,0,0,0,2,2
baseline,85,4527,2,Q9BPE9,2,0,0,1,1,1
baseline,85,4527,2,Q9BPF1,2,0,0,1,1,1
baseline,85,4527,2,Q9BPF2,2,0,0,2,0,0
baseline,85,4527,2,Q9BPF3,2,0,0,1,1,1
baseline,85,4527,2,Q9BPF4,0,2,2,0,2,2
baseline,85,4527,2,Q9BPF5,2,0,0,0,2,2
baseline,85,4527,2,Q9BPF7,2,0,0,0,2,2
baseline,85,4527,2,Q9BPF9,2,0,0,0,2,2
baseline,85,4527,2,Q9BPG0,2,0,0,2,0,0
baseline,85,4527,2,Q9BPG1,2,0,0,1,1,1
baseline,85,4527,2,Q9BPG2,2,0,0,1,1,1
baseline,85,4527,2,Q9BPG5,2,0,0,0,2,2
baseline,85,4527,2,Q9BPG6,2,0,0,0,2,2
baseline,85,4527,2,Q9BPG7,2,0,0,1,1,1
baseline,85,4527,2,Q9BPG8,0,2,2,0,2,2
baseline,85,4527,2,Q9BPH0,2,0,0,1,1,1
baseline,85,4527,2,Q9BPH1,2,0,0,1,1,1
baseline,85,4527,2,Q9BPH2,0,2,2,0,2,2
baseline,85,4527,2,Q9BZR6,1,0,0,1,0,0
baseline,85,4527,2,Q9C169,1,0,0,0,1,1
baseline,85,4527,2,Q9C7F7,0,1,1,0,1,1
baseline,85,4527,2,Q9C9B1,1,0,0,1,0,0
baseline,85,4527,2,Q9CQW3,1,0,0,1,0,0
baseline,85,4527,2,Q9D3P9,3,0,0,1,2,2
baseline,85,4527,2,Q9F1K9,0,1,2,0,1,2
baseline,85,4527,2,Q9FGF6,1,1,0,0,2,1
baseline,85,4527,2,Q9FGH4,1,0,0,0,1,1
baseline,85,4527,2,Q9FNQ2,1,0,0,1,0,0
baseline,85,4527,2,Q9FZ86,1,0,0,1,0,0
baseline,85,4527,2,Q9FZD0,1,0,0,1,0,0
baseline,85,4527,2,Q9GJY2,1,0,0,1,0,0
baseline,85,4527,2,Q9GK16,1,0,0,1,0,0
baseline,85,4527,2,Q9GLG4,0,4,1,0,4,1
baseline,85,4527,2,Q9GLP2,1,1,1,1,1,1
baseline,85,4527,2,Q9GQW4,2,0,0,2,0,0
baseline,85,4527,2,Q9GSA4,1,0,1,1,0,1
baseline,85,4527,2,Q9IAB0,0,1,0,0,1,0
baseline,85,4527,2,Q9IAX6,0,1,0,0,1,0
baseline,85,4527,2,Q9IAY0,0,1,0,0,1,0
baseline,85,4527,2,Q9IAY1,0,1,0,0,1,0
baseline,85,4527,2,Q9IAY2,0,1,0,0,1,0
baseline,85,4527,2,Q9IAY3,0,1,0,0,1,0
baseline,85,4527,2,Q9JM53,0,1,0,0,1,0
baseline,85,4527,2,Q9KD78,0,1,1,0,1,1
baseline,85,4527,2,Q9M088,1,0,0,0,1,1
baseline,85,4527,2,Q9M2G1,1,0,0,1,0,0
baseline,85,4527,2,Q9MS55,0,1,0,0,1,0
baseline,85,4527,2,Q9MS58,1,0,0,0,1,1
baseline,85,4527,2,Q9MS61,0,1,1,0,1,1
baseline,85,4527,2,Q9MS64,0,1,2,0,1,2
baseline,85,4527,2,Q9MS67,0,1,1,0,1,1
baseline,85,4527,2,Q9MS70,0,1,1,0,1,1
baseline,85,4527,2,Q9MS73,0,1,0,0,1,0
baseline,85,4527,2,Q9MS76,0,1,2,0,1,2
baseline,85,4527,2,Q9MS79,0,1,0,0,1,0
baseline,85,4527,2,Q9MTL6,0,1,1,0,1,1
baseline,85,4527,2,Q9MUS0,0,1,1,0,1,1
baseline,85,4527,2,Q9N0E3,1,0,0,1,0,0
baseline,85,4527,2,Q9N4D8,0,4,1,0,4,1
baseline,85,4527,2,Q9N661,0,1,1,0,1,1
baseline,85,4527,2,Q9NDE8,37,9,5,25,21,17
baseline,85,4527,2,Q9P378,1,0,0,1,0,0
baseline,85,4527,2,Q9PVK9,0,1,0,0,1,0
baseline,85,4527,2,Q9PW35,0,1,0,0,1,0
baseline,85,4527,2,Q9PW36,0,1,0,0,1,0
baseline,85,4527,2,Q9PWJ0,0,1,0,0,1,0
baseline,85,4527,2,Q9QUG3,1,0,0,1,0,0
baseline,85,4527,2,Q9S0W8,0,1,1,0,1,1
baseline,85,4527,2,Q9S9K4,1,0,1,0,1,2
baseline,85,4527,2,Q9SD84,1,0,0,1,0,0
baseline,85,4527,2,Q9SKW7,1,5,3,0,6,4
baseline,85,4527,2,Q9SUV6,1,0,0,0,1,1
baseline,85,4527,2,Q9TKY7,0,1,1,0,1,1
baseline,85,4527,2,Q9TUX7,2,2,0,2,2,0
baseline,85,4527,2,Q9TY83,0,1,1,0,1,1
baseline,85,4527,2,Q9TY84,0,1,1,0,1,1
baseline,85,4527,2,Q9U619,1,1,1,0,2,2
baseline,85,4527,2,Q9U6Z5,2,0,0,0,2,2
baseline,85,4527,2,Q9U6Z9,2,0,0,1,1,1
baseline,85,4527,2,Q9U700,2,0,0,2,0,0
baseline,85,4527,2,Q9UKY0,1,0,0,1,0,0
baseline,85,4527,2,Q9UV63,0,1,0,0,1,0
baseline,85,4527,2,Q9VLK4,3,0,0,1,2,2
baseline,85,4527,2,Q9VT50,3,0,0,0,3,3
baseline,85,4527,2,Q9VTM6,1,0,0,1,0,0
baseline,85,4527,2,Q9VU58,0,3,1,0,3,1
baseline,85,4527,2,Q9VVF7,6,1,3,6,1,3
baseline,85,4527,2,Q9W7S2,0,1,0,0,1,0
baseline,85,4527,2,Q9WUG6,1,0,2,0,1,3
baseline,85,4527,2,Q9WVA8,1,3,1,1,3,1
baseline,85,4527,2,Q9WVA9,1,3,1,1,3,1
baseline,85,4527,2,Q9XZK6,1,1,1,0,2,2
baseline,85,4527,2,Q9XZK7,1,1,0,0,2,1
baseline,85,4527,2,Q9Y5Q6,2,0,2,1,1,3
baseline,85,4527,2,Q9Y7Y7,1,0,0,1,0,0
baseline,85,4527,2,Q9YI19,0,1,0,0,1,0
baseline,85,4527,2,Q9Z0J1,1,0,0,1,0,0
baseline,85,4527,2,Q9Z0X1,0,1,0,0,1,0
baseline,85,4527,2,R4JJN6,2,0,0,2,0,0
baseline,85,4527,2,R4JNJ5,2,0,0,2,0,0
baseline,85,4527,2,R4JQZ0,2,0,0,2,0,0
baseline,85,4527,2,R4ZCU1,0,4,4,0,4,4
baseline,85,4527,2,S4UJW3,1,2,1,1,2,1
baseline,85,4527,2,U4N938,0,1,0,0,1,0
baseline,85,4527,2,U5KJC9,1,0,0,0,1,1
baseline,85,4527,2,U5KJJ1,0,1,0,0,1,0
baseline,85,4527,2,U5KJM4,1,0,0,0,1,1
baseline,85,4527,2,U5KJM6,0,1,1,0,1,1
baseline,85,4527,2,U5KJT7,1,0,0,0,1,1
baseline,85,4527,2,U5KJZ2,1,0,0,0,1,1
baseline,85,4527,2,W8GNV3,2,0,0,0,2,2
baseline,85,4527,2,X5I9Y2,2,0,0,1,1,1
baseline,85,4527,2,X5I9Z2,2,0,0,1,1,1
baseline,85,4527,2,X5IFZ1,0,2,2,0,2,2
baseline,85,4527,5,A0A024SH76,1,0,0,1,0,0
baseline,85,4527,5,A0A059J5P2,1,0,0,0,1,1
baseline,85,4527,5,A0A084G2W8,0,1,1,0,1,1
baseline,85,4527,5,A0A125S9E4,0,1,1,0,1,1
baseline,85,4527,5,A0A144LUY5,1,3,0,0,4,1
baseline,85,4527,5,A0A144LVL3,1,3,0,0,4,1
baseline,85,4527,5,A0A1B0GVD1,0,1,0,0,1,0
baseline,85,4527,5,A0A1D0BR67,1,0,0,0,1,1
baseline,85,4527,5,A0A1D0BZF5,1,0,0,0,1,1
baseline,85,4527,5,A0A1P8VFM2,0,1,1,0,1,1
baseline,85,4527,5,A0A384K116,1,0,0,1,0,0
baseline,85,4527,5,A0A5C1ZW08,0,1,0,0,1,0
baseline,85,4527,5,A0A5C1ZXT8,0,1,0,0,1,0
baseline,85,4527,5,A0A5C2A2T2,0,1,0,0,1,0
baseline,85,4527,5,A0A6B9L8Y4,0,2,2,0,2,2
baseline,85,4527,5,A0AIY9,1,0,0,0,1,1
baseline,85,4527,5,A0Q1T6,0,1,0,0,1,0
baseline,85,4527,5,A0RJ49,0,1,1,0,1,1
baseline,85,4527,5,A0RZB4,1,0,1,1,0,1
baseline,85,4527,5,A0ZT93,0,1,1,0,1,1
baseline,85,4527,5,A1EC31,1,0,0,0,1,1
baseline,85,4527,5,A1JKC3,0,1,0,0,1,0
baseline,85,4527,5,A2BDG0,0,1,3,0,1,3
baseline,85,4527,5,A2BDG5,1,0,1,1,0,1
baseline,85,4527,5,A2BDG9,1,0,1,0,1,2
baseline,85,4527,5,A2RLA2,1,0,0,0,1,1
baseline,85,4527,5,A2VE33,1,0,0,0,1,1
baseline,85,4527,5,A2XHZ9,1,0,0,1,0,0
baseline,85,4527,5,A2ZBG5,0,2,1,0,2,1
baseline,85,4527,5,A3DBS4,0,1,1,0,1,1
baseline,85,4527,5,A3F7X2,0,1,1,0,1,1
baseline,85,4527,5,A4TL44,0,1,0,0,1,0
