model,fold,protein,task,length,genus,new,m0,m1,m2,m3
esmc_600m,5,P32329,propep,46,Saccharomyces,False,0,0,0,0
esmc_600m,5,P32329,propep,21,Saccharomyces,False,1,1,1,1
esmc_600m,5,P32623,propep,22,Saccharomyces,False,1,1,1,1
esmc_600m,5,P32648,pep,42,Mus,False,1,1,1,1
esmc_600m,5,P32648,pep,28,Mus,False,0,1,1,1
esmc_600m,5,P32648,propep,15,Mus,False,1,1,1,1
esmc_600m,5,P32649,pep,27,Oryctolagus,True,1,1,1,1
esmc_600m,5,P32649,pep,28,Oryctolagus,True,1,1,1,1
esmc_600m,5,P32950,propep,36,Candida,False,0,0,1,1
esmc_600m,5,P32951,propep,37,Candida,False,0,1,1,1
esmc_600m,5,P33046,pep,13,Bos,False,0,0,0,0
esmc_600m,5,P33689,pep,36,Xenopus,False,0,0,0,0
esmc_600m,5,P33689,pep,30,Xenopus,False,0,0,0,0
esmc_600m,5,P33715,pep,13,Pelophylax,False,1,1,1,1
esmc_600m,5,P33718,pep,26,Samia,False,1,1,1,1
esmc_600m,5,P33718,pep,21,Samia,False,1,1,1,1
esmc_600m,5,P33718,propep,29,Samia,False,0,1,1,1
esmc_600m,5,P33719,pep,26,Samia,False,0,1,1,1
esmc_600m,5,P33719,pep,23,Samia,False,1,1,1,1
esmc_600m,5,P33719,propep,29,Samia,False,0,1,1,1
esmc_600m,5,P33720,pep,26,Samia,False,0,0,0,1
esmc_600m,5,P33720,pep,21,Samia,False,1,1,1,1
esmc_600m,5,P33720,propep,29,Samia,False,0,0,0,0
esmc_600m,5,P33721,pep,27,Samia,False,0,0,1,1
esmc_600m,5,P33721,pep,20,Samia,False,1,1,1,1
esmc_600m,5,P33721,propep,21,Samia,False,0,0,0,0
esmc_600m,5,P33722,pep,27,Samia,False,0,0,1,1
esmc_600m,5,P33722,pep,20,Samia,False,1,1,1,1
esmc_600m,5,P33722,propep,21,Samia,False,0,0,0,0
esmc_600m,5,P34026,propep,6,Xanthomonas,False,0,1,1,1
esmc_600m,5,P34806,propep,8,Psalteriomonas,False,0,0,0,0
esmc_600m,5,P34962,pep,8,Canis,False,0,0,0,0
esmc_600m,5,P34963,pep,9,Gallus,False,0,0,0,0
esmc_600m,5,P34964,pep,8,Sus,False,0,0,0,0
esmc_600m,5,P35460,propep,22,Mus,False,0,0,0,0
esmc_600m,5,P35461,propep,29,Mus,False,0,0,0,0
esmc_600m,5,P35518,propep,21,Lactococcus,False,1,1,1,1
esmc_600m,5,P36193,pep,19,Drosophila,False,0,0,1,1
esmc_600m,5,P36193,pep,22,Drosophila,False,0,0,0,0
esmc_600m,5,P36560,propep,37,Escherichia,False,0,0,1,1
esmc_600m,5,P39105,propep,30,Saccharomyces,False,1,1,1,1
esmc_600m,5,P40765,pep,25,Canis,True,0,0,0,0
esmc_600m,5,P41365,propep,7,Pseudozyma,False,0,1,1,1
esmc_600m,5,P41534,pep,46,Gallus,False,0,0,0,0
esmc_600m,5,P41534,pep,38,Gallus,False,0,0,0,0
esmc_600m,5,P41535,pep,48,Sus,False,0,0,0,0
esmc_600m,5,P41535,pep,38,Sus,False,0,0,0,0
esmc_600m,5,P41585,pep,45,Oncorhynchus,False,0,0,0,0
esmc_600m,5,P41585,pep,38,Oncorhynchus,False,0,0,0,0
esmc_600m,5,P41876,pep,9,Drosophila,False,1,1,1,1
esmc_600m,5,P41876,pep,9,Drosophila,False,0,0,0,0
esmc_600m,5,P41876,pep,9,Drosophila,False,0,0,0,1
esmc_600m,5,P41876,pep,8,Drosophila,False,0,0,1,1
esmc_600m,5,P41876,pep,9,Drosophila,False,0,0,0,1
esmc_600m,5,P41876,pep,7,Drosophila,False,0,1,1,1
esmc_600m,5,P41876,pep,9,Drosophila,False,0,0,0,0
esmc_600m,5,P41876,pep,7,Drosophila,False,0,0,1,1
esmc_600m,5,P41876,pep,9,Drosophila,False,0,0,0,0
esmc_600m,5,P41876,pep,8,Drosophila,False,0,1,1,1
esmc_600m,5,P41876,propep,26,Drosophila,False,0,1,1,1
esmc_600m,5,P41876,propep,8,Drosophila,False,0,0,0,0
esmc_600m,5,P41964,propep,6,Drosophila,False,0,0,0,0
esmc_600m,5,P42723,pep,11,Rhizobium,False,0,0,0,0
esmc_600m,5,P42723,propep,31,Rhizobium,False,0,0,0,0
esmc_600m,5,P42785,propep,24,Homo,False,0,0,0,0
esmc_600m,5,P43030,propep,6,Sus,False,0,0,0,0
esmc_600m,5,P43443,pep,10,Xenopus,False,0,0,0,0
esmc_600m,5,P43443,propep,15,Xenopus,False,0,0,0,0
esmc_600m,5,P45644,pep,27,Meleagris,False,1,1,1,1
esmc_600m,5,P45644,pep,28,Meleagris,False,0,1,1,1
esmc_600m,5,P45644,propep,8,Meleagris,False,0,0,0,0
esmc_600m,5,P45644,propep,41,Meleagris,False,0,0,0,0
esmc_600m,5,P46157,pep,40,Gallus,False,1,1,1,1
esmc_600m,5,P46157,propep,6,Gallus,False,0,1,1,1
esmc_600m,5,P46158,pep,36,Gallus,False,0,0,0,0
esmc_600m,5,P46158,propep,6,Gallus,False,0,0,0,0
esmc_600m,5,P46161,pep,42,Bos,True,0,0,1,1
esmc_600m,5,P46167,pep,40,Bos,True,0,0,0,0
esmc_600m,5,P46591,propep,24,Candida,False,1,1,1,1
esmc_600m,5,P47476,propep,15,Mycoplasma,True,0,0,1,1
esmc_600m,5,P47932,pep,35,Mus,False,0,0,0,0
esmc_600m,5,P47932,pep,25,Mus,False,1,1,1,1
esmc_600m,5,P48097,pep,36,Lampetra,False,0,0,0,0
esmc_600m,5,P48097,propep,31,Lampetra,False,0,0,0,0
esmc_600m,5,P48098,pep,36,Lampetra,False,1,1,1,1
esmc_600m,5,P48098,propep,29,Lampetra,False,0,0,1,1
esmc_600m,5,P48143,pep,27,Gallus,False,1,1,1,1
esmc_600m,5,P48143,pep,28,Gallus,False,0,1,1,1
esmc_600m,5,P48143,propep,8,Gallus,False,0,0,0,0
esmc_600m,5,P48143,propep,41,Gallus,False,0,0,0,0
esmc_600m,5,P48144,pep,45,Clarias,False,0,0,0,0
esmc_600m,5,P48144,pep,38,Clarias,False,0,0,0,0
esmc_600m,5,P48144,propep,25,Clarias,False,1,1,1,1
esmc_600m,5,P48299,pep,21,Mus,False,1,1,1,1
esmc_600m,5,P48503,propep,8,Neurospora,False,0,1,1,1
esmc_600m,5,P48756,pep,42,Mus,False,0,0,0,0
esmc_600m,5,P48756,propep,21,Mus,False,0,0,0,0
esmc_600m,5,P49126,propep,21,Diguetia,False,0,0,0,0
esmc_600m,5,P49913,pep,39,Homo,False,0,0,0,1
esmc_600m,5,P49928,pep,29,Ovis,False,0,1,1,1
esmc_600m,5,P49929,pep,29,Ovis,False,0,1,1,1
esmc_600m,5,P49930,pep,23,Sus,False,0,0,0,0
esmc_600m,5,P49931,pep,37,Sus,False,0,0,0,0
esmc_600m,5,P49932,pep,37,Sus,False,0,0,0,0
esmc_600m,5,P49933,pep,18,Sus,False,0,0,0,0
esmc_600m,5,P49934,pep,18,Sus,False,0,0,0,0
esmc_600m,5,P50496,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,P50497,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,P50498,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,P50499,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,P51437,pep,38,Mus,False,0,0,0,0
esmc_600m,5,P51453,pep,24,Cavia,True,1,1,1,1
esmc_600m,5,P51454,pep,29,Pan,True,0,0,0,0
esmc_600m,5,P51454,pep,24,Pan,True,1,1,1,1
esmc_600m,5,P51455,pep,29,Pan,True,0,0,0,0
esmc_600m,5,P51455,pep,24,Pan,True,1,1,1,1
esmc_600m,5,P51456,pep,32,Oryctolagus,False,0,0,0,1
esmc_600m,5,P51456,pep,24,Oryctolagus,False,1,1,1,1
esmc_600m,5,P51524,pep,13,Sus,True,0,0,0,0
esmc_600m,5,P51654,propep,26,Homo,False,0,0,1,1
esmc_600m,5,P51694,pep,36,Bos,False,1,1,1,1
esmc_600m,5,P51694,propep,30,Bos,False,0,0,0,0
esmc_600m,5,P51740,propep,20,Rattus,False,0,1,1,1
esmc_600m,5,P52400,propep,23,Solanum,True,0,0,0,0
esmc_600m,5,P52401,propep,23,Solanum,False,0,0,1,1
esmc_600m,5,P52402,propep,23,Solanum,True,0,0,0,0
esmc_600m,5,P52407,propep,18,Hevea,False,0,0,0,0
esmc_600m,5,P52700,propep,12,Stenotrophomonas,False,0,0,0,0
esmc_600m,5,P52718,propep,27,Aspergillus,False,0,0,1,1
esmc_600m,5,P52719,propep,34,Aspergillus,False,0,0,0,0
esmc_600m,5,P53007,propep,13,Homo,True,0,0,0,0
esmc_600m,5,P53140,propep,37,Saccharomyces,False,0,0,0,0
esmc_600m,5,P53379,propep,43,Saccharomyces,False,0,1,1,1
esmc_600m,5,P53379,propep,21,Saccharomyces,False,1,1,1,1
esmc_600m,5,P53621,pep,35,Homo,False,0,0,0,0
esmc_600m,5,P53813,propep,17,Rattus,False,1,1,1,1
esmc_600m,5,P54228,pep,27,Bos,False,1,1,1,1
esmc_600m,5,P54229,pep,28,Bos,False,0,0,1,1
esmc_600m,5,P54230,pep,12,Ovis,False,0,0,0,0
esmc_600m,5,P54422,propep,7,Bacillus,False,0,0,0,0
esmc_600m,5,P55854,propep,11,Homo,False,1,1,1,1
esmc_600m,5,P56159,propep,36,Homo,False,0,0,0,0
esmc_600m,5,P56161,propep,17,Anopheles,False,0,0,0,0
esmc_600m,5,P56386,pep,37,Mus,False,0,0,0,0
esmc_600m,5,P56386,propep,11,Mus,False,0,0,0,0
esmc_600m,5,P56425,pep,34,Bos,False,0,0,0,0
esmc_600m,5,P56568,pep,45,Luffa,False,0,0,1,1
esmc_600m,5,P57774,pep,36,Mus,False,1,1,1,1
esmc_600m,5,P57774,pep,30,Mus,False,1,1,1,1
esmc_600m,5,P58906,propep,15,Canavalia,True,0,0,0,0
esmc_600m,5,P59082,propep,12,Allium,False,0,0,1,1
esmc_600m,5,P59097,propep,9,Trametes,False,0,0,0,0
esmc_600m,5,P60022,pep,36,Homo,False,0,1,1,1
esmc_600m,5,P60022,propep,11,Homo,False,0,1,1,1
esmc_600m,5,P60023,pep,36,Pan,False,0,1,1,1
esmc_600m,5,P60023,propep,11,Pan,False,0,1,1,1
esmc_600m,5,P60590,pep,36,Grammostola,False,1,1,1,1
esmc_600m,5,P60590,propep,25,Grammostola,False,0,0,0,1
esmc_600m,5,P60980,pep,34,Grammostola,False,1,1,1,1
esmc_600m,5,P60980,propep,8,Grammostola,False,1,1,1,1
esmc_600m,5,P61103,propep,28,Cyriopagopus,False,1,1,1,1
esmc_600m,5,P61104,propep,30,Cyriopagopus,False,0,1,1,1
esmc_600m,5,P61261,pep,36,Macaca,False,0,1,1,1
esmc_600m,5,P61261,propep,11,Macaca,False,0,1,1,1
esmc_600m,5,P61262,pep,36,Papio,False,0,1,1,1
esmc_600m,5,P61262,propep,11,Papio,False,0,1,1,1
esmc_600m,5,P61263,pep,36,Pongo,False,0,1,1,1
esmc_600m,5,P61263,propep,11,Pongo,False,0,1,1,1
esmc_600m,5,P61409,pep,31,Grammostola,False,1,1,1,1
esmc_600m,5,P61409,propep,31,Grammostola,False,1,1,1,1
esmc_600m,5,P61849,pep,10,Drosophila,False,1,1,1,1
esmc_600m,5,P62530,propep,15,Escherichia,False,0,1,1,1
esmc_600m,5,P62531,propep,15,Escherichia,False,0,1,1,1
esmc_600m,5,P63186,propep,7,Bacillus,False,0,0,0,0
esmc_600m,5,P66125,propep,9,Listeria,True,0,0,1,1
esmc_600m,5,P66126,propep,9,Listeria,True,0,0,1,1
esmc_600m,5,P66133,propep,9,Staphylococcus,True,1,1,1,1
esmc_600m,5,P66134,propep,9,Staphylococcus,True,1,1,1,1
esmc_600m,5,P66135,propep,9,Streptococcus,True,0,0,1,1
esmc_600m,5,P66136,propep,9,Streptococcus,True,0,0,1,1
esmc_600m,5,P66137,propep,12,Streptococcus,True,0,0,1,1
esmc_600m,5,P66139,propep,12,Streptococcus,True,0,0,1,1
esmc_600m,5,P68004,pep,34,Canis,False,0,0,0,0
esmc_600m,5,P68005,pep,34,Sus,False,0,0,0,0
esmc_600m,5,P68248,propep,16,Gallus,False,1,1,1,1
esmc_600m,5,P68426,propep,27,Cyriopagopus,False,0,1,1,1
esmc_600m,5,P68827,propep,24,Bos,False,0,0,0,0
esmc_600m,5,P75458,propep,15,Mycoplasma,True,0,0,1,1
esmc_600m,5,P79076,propep,11,Trametes,False,0,0,0,0
esmc_600m,5,P79110,propep,13,Bos,True,0,0,0,0
esmc_600m,5,P79362,pep,43,Ovis,False,0,0,0,0
esmc_600m,5,P79799,propep,50,Micrurus,False,0,0,0,0
esmc_600m,5,P79799,propep,23,Micrurus,False,0,0,0,0
esmc_600m,5,P80710,pep,23,Styela,False,0,0,0,0
esmc_600m,5,P80710,propep,10,Styela,False,0,0,0,0
esmc_600m,5,P80710,propep,27,Styela,False,0,0,0,0
esmc_600m,5,P80713,pep,23,Styela,False,0,0,0,0
esmc_600m,5,P80713,propep,10,Styela,False,0,0,0,0
esmc_600m,5,P80713,propep,27,Styela,False,0,0,0,0
esmc_600m,5,P80734,propep,14,Streptomyces,False,0,0,1,1
esmc_600m,5,P80735,propep,14,Streptomyces,False,0,0,1,1
esmc_600m,5,P80957,propep,11,Tachypleus,False,0,0,1,1
esmc_600m,5,P81191,pep,27,Hypanus,False,0,0,0,0
esmc_600m,5,P81401,pep,27,Bos,False,1,1,1,1
esmc_600m,5,P81401,pep,28,Bos,False,0,1,1,1
esmc_600m,5,P81401,propep,12,Bos,False,0,0,0,0
esmc_600m,5,P81401,propep,15,Bos,False,1,1,1,1
esmc_600m,5,P81592,pep,32,Acalolepta,False,0,0,0,0
esmc_600m,5,P81592,propep,9,Acalolepta,False,0,0,1,1
esmc_600m,5,P82018,pep,43,Capra,False,0,0,0,0
esmc_600m,5,P83211,propep,35,Bolinus,False,0,0,0,0
esmc_600m,5,P83303,propep,28,Cyriopagopus,False,1,1,1,1
esmc_600m,5,P83412,pep,12,Calliphora,False,0,1,1,1
esmc_600m,5,P83974,propep,8,Chilobrachys,False,1,1,1,1
esmc_600m,5,P84213,pep,14,Bombina,False,0,0,0,0
esmc_600m,5,P84213,propep,15,Bombina,False,0,0,0,0
esmc_600m,5,P84408,pep,30,Salmo,True,0,0,0,0
esmc_600m,5,P84808,propep,6,Naja,False,0,0,0,0
esmc_600m,5,P85527,pep,10,Apis,False,1,1,1,1
esmc_600m,5,P86442,pep,9,Locusta,False,0,0,0,0
esmc_600m,5,P86442,propep,24,Locusta,False,0,0,0,0
esmc_600m,5,P86442,propep,29,Locusta,False,1,1,1,1
esmc_600m,5,P86828,pep,6,Tityus,False,0,0,0,0
esmc_600m,5,P91896,pep,31,Bombyx,False,0,0,0,0
esmc_600m,5,P91896,pep,20,Bombyx,False,1,1,1,1
esmc_600m,5,P91896,propep,19,Bombyx,False,0,0,0,0
esmc_600m,5,P93248,propep,9,Maackia,True,0,0,0,0
esmc_600m,5,P93328,propep,26,Medicago,True,1,1,1,1
esmc_600m,5,P97785,propep,38,Mus,False,0,0,0,0
esmc_600m,5,Q00663,propep,37,Candida,False,0,0,1,1
esmc_600m,5,Q00676,pep,11,Aplysia,False,0,0,0,0
esmc_600m,5,Q01133,propep,5,Calliactis,False,0,0,0,0
esmc_600m,5,Q01133,propep,5,Calliactis,False,0,0,0,0
esmc_600m,5,Q01133,propep,5,Calliactis,False,0,0,0,0
esmc_600m,5,Q01133,propep,49,Calliactis,False,0,0,0,0
esmc_600m,5,Q01413,propep,20,Solanum,False,0,0,0,1
esmc_600m,5,Q01416,propep,24,Sarcocystis,False,0,1,1,1
esmc_600m,5,Q01758,propep,17,Osmerus,False,0,0,1,1
esmc_600m,5,Q02ZA6,propep,9,Lactococcus,True,0,0,1,1
esmc_600m,5,Q03467,propep,23,Pisum,False,1,1,1,1
esmc_600m,5,Q03643,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,Q03644,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,Q03645,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,Q03646,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,Q03674,propep,26,Saccharomyces,False,1,1,1,1
esmc_600m,5,Q03994,propep,26,Plasmodium,False,1,1,1,1
esmc_600m,5,Q03FZ9,propep,8,Pediococcus,True,0,1,1,1
esmc_600m,5,Q03M32,propep,11,Streptococcus,True,0,0,1,1
esmc_600m,5,Q04KI2,propep,12,Streptococcus,True,0,0,1,1
esmc_600m,5,Q058G9,pep,15,Arabidopsis,False,0,0,0,0
esmc_600m,5,Q058G9,propep,5,Arabidopsis,False,0,0,0,0
esmc_600m,5,Q06145,pep,42,Rattus,False,0,0,0,0
esmc_600m,5,Q06145,propep,21,Rattus,False,0,0,0,0
esmc_600m,5,Q07053,propep,10,Crithidia,False,0,0,1,1
esmc_600m,5,Q07988,propep,21,Saccharomyces,False,1,1,1,1
esmc_600m,5,Q08108,propep,27,Saccharomyces,False,0,1,1,1
esmc_600m,5,Q08761,propep,17,Mus,False,1,1,1,1
esmc_600m,5,Q08890,propep,6,Mus,False,0,0,0,0
esmc_600m,5,Q08906,propep,23,Saccharomyces,False,1,1,1,1
esmc_600m,5,Q08907,propep,22,Saccharomyces,False,1,1,1,1
esmc_600m,5,Q09169,pep,46,Pelophylax,False,0,0,0,0
esmc_600m,5,Q09169,pep,38,Pelophylax,False,0,0,0,0
esmc_600m,5,Q09175,propep,20,Schizosaccharomyces,False,0,0,0,0
esmc_600m,5,Q09982,pep,5,Caenorhabditis,False,0,0,0,0
esmc_600m,5,Q09982,pep,5,Caenorhabditis,False,0,0,0,0
esmc_600m,5,Q09982,pep,5,Caenorhabditis,False,0,0,0,0
esmc_600m,5,Q09982,propep,32,Caenorhabditis,False,0,0,1,1
esmc_600m,5,Q09JK2,propep,5,Argas,False,1,1,1,1
esmc_600m,5,Q0AWJ2,propep,9,Syntrophomonas,True,1,1,1,1
esmc_600m,5,Q0EAE5,pep,34,Anemonia,False,0,0,0,0
esmc_600m,5,Q0EAE5,propep,27,Anemonia,False,0,0,1,1
esmc_600m,5,Q0H293,propep,6,Argopecten,False,0,0,0,0
esmc_600m,5,Q0IUL4,pep,5,Oryza,False,0,0,0,0
esmc_600m,5,Q0IUL4,propep,5,Oryza,False,0,0,0,0
esmc_600m,5,Q0MWV8,pep,40,Aurelia,False,0,0,0,0
esmc_600m,5,Q0MWV8,propep,22,Aurelia,False,0,1,1,1
esmc_600m,5,Q0SR53,propep,9,Clostridium,True,1,1,1,1
esmc_600m,5,Q0THN1,propep,37,Escherichia,False,0,0,1,1
esmc_600m,5,Q0TNI4,propep,9,Clostridium,True,1,1,1,1
esmc_600m,5,Q10416,propep,19,Apis,False,1,1,1,1
esmc_600m,5,Q10JL1,propep,25,Oryza,False,0,1,1,1
esmc_600m,5,Q12303,propep,27,Saccharomyces,False,0,1,1,1
esmc_600m,5,Q12303,propep,25,Saccharomyces,False,1,1,1,1
esmc_600m,5,Q14641,pep,33,Homo,False,0,0,0,0
esmc_600m,5,Q14641,pep,25,Homo,False,1,1,1,1
esmc_600m,5,Q14BU0,propep,37,Mus,False,0,1,1,1
esmc_600m,5,Q15726,pep,14,Homo,False,1,1,1,1
esmc_600m,5,Q16819,propep,44,Homo,False,0,0,0,0
esmc_600m,5,Q16820,propep,39,Homo,False,1,1,1,1
esmc_600m,5,Q16994,propep,11,Anthopleura,False,0,0,0,0
esmc_600m,5,Q16994,propep,11,Anthopleura,False,0,0,0,0
esmc_600m,5,Q16994,propep,8,Anthopleura,False,0,0,0,0
esmc_600m,5,Q16994,propep,8,Anthopleura,False,0,0,0,0
esmc_600m,5,Q16994,propep,8,Anthopleura,False,0,0,0,0
esmc_600m,5,Q16RI5,pep,10,Aedes,False,1,1,1,1
esmc_600m,5,Q17192,pep,28,Bombyx,False,0,1,1,1
esmc_600m,5,Q17192,pep,20,Bombyx,False,1,1,1,1
esmc_600m,5,Q17192,propep,21,Bombyx,False,0,0,0,1
esmc_600m,5,Q17194,pep,24,Bombyx,False,0,0,0,1
esmc_600m,5,Q17194,pep,21,Bombyx,False,1,1,1,1
esmc_600m,5,Q17194,propep,19,Bombyx,False,0,0,0,0
esmc_600m,5,Q17196,pep,24,Bombyx,False,0,0,0,0
esmc_600m,5,Q17196,pep,27,Bombyx,False,1,1,1,1
esmc_600m,5,Q17196,propep,16,Bombyx,False,0,0,0,0
esmc_600m,5,Q17QV3,propep,12,Bos,False,1,1,1,1
esmc_600m,5,Q18184,pep,23,Caenorhabditis,False,1,1,1,1
esmc_600m,5,Q18184,propep,12,Caenorhabditis,False,0,0,1,1
esmc_600m,5,Q18184,propep,26,Caenorhabditis,False,1,1,1,1
esmc_600m,5,Q18234,pep,9,Caenorhabditis,False,0,1,1,1
esmc_600m,5,Q18B22,propep,9,Clostridioides,True,1,1,1,1
esmc_600m,5,Q1C5C7,propep,42,Yersinia,False,0,0,0,0
esmc_600m,5,Q1CKL2,propep,42,Yersinia,False,0,0,0,0
esmc_600m,5,Q1ELU4,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU4,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU4,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU4,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU4,pep,24,Lachesana,False,0,1,1,1
esmc_600m,5,Q1ELU4,propep,21,Lachesana,False,0,1,1,1
esmc_600m,5,Q1ELU4,propep,9,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU4,propep,9,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU4,propep,9,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU4,propep,8,Lachesana,False,0,0,1,1
esmc_600m,5,Q1ELU5,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,pep,18,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,pep,24,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,propep,21,Lachesana,False,0,1,1,1
esmc_600m,5,Q1ELU5,propep,9,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,propep,9,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,propep,9,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,propep,9,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU5,propep,8,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU7,pep,35,Lachesana,False,0,1,1,1
esmc_600m,5,Q1ELU7,pep,33,Lachesana,False,0,1,1,1
esmc_600m,5,Q1ELU7,propep,22,Lachesana,False,0,1,1,1
esmc_600m,5,Q1ELU8,pep,35,Lachesana,False,0,0,0,0
esmc_600m,5,Q1ELU8,pep,33,Lachesana,False,1,1,1,1
esmc_600m,5,Q1ELU8,propep,22,Lachesana,False,1,1,1,1
esmc_600m,5,Q1JPW9,propep,25,Danio,False,0,1,1,1
esmc_600m,5,Q1KLX1,pep,39,Pan,False,0,0,0,0
esmc_600m,5,Q1KLX2,pep,39,Pongo,False,0,0,0,0
esmc_600m,5,Q1KLX3,pep,39,Papio,False,0,0,0,0
esmc_600m,5,Q1KLX4,pep,39,Trachypithecus,False,0,0,0,0
esmc_600m,5,Q1KLX5,pep,39,Trachypithecus,False,0,0,0,0
esmc_600m,5,Q1KLX6,pep,39,Macaca,False,0,0,0,0
esmc_600m,5,Q1KLX7,pep,39,Macaca,False,0,0,0,0
esmc_600m,5,Q1KLX8,pep,39,Hylobates,False,0,0,0,0
esmc_600m,5,Q1KLY0,pep,39,Nomascus,False,0,0,0,0
esmc_600m,5,Q1KLY2,pep,39,Nomascus,False,0,0,0,0
esmc_600m,5,Q1KLY3,pep,39,Gorilla,False,0,0,0,0
esmc_600m,5,Q1KLY4,pep,39,Callithrix,False,0,1,1,1
esmc_600m,5,Q1KLY5,pep,39,Cebus,False,0,0,0,0
esmc_600m,5,Q1KLY6,pep,39,Chlorocebus,False,0,0,0,0
esmc_600m,5,Q1KLY7,pep,39,Ateles,False,0,0,0,0
esmc_600m,5,Q1KLY8,pep,39,Ateles,False,0,0,0,0
esmc_600m,5,Q1PFD8,propep,22,Arabidopsis,False,1,1,1,1
esmc_600m,5,Q24238,propep,26,Drosophila,False,0,1,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,1,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,0,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,0,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,0,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,0,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,0,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,0,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,0,0,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,pep,7,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,propep,31,Lymnaea,False,0,0,0,0
esmc_600m,5,Q25413,propep,10,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,propep,14,Lymnaea,False,1,1,1,1
esmc_600m,5,Q25413,propep,12,Lymnaea,False,0,0,0,0
esmc_600m,5,Q27173,propep,29,Paramecium,False,0,0,0,1
esmc_600m,5,Q27174,propep,29,Paramecium,False,0,0,0,0
esmc_600m,5,Q27181,propep,29,Paramecium,False,0,0,0,1
esmc_600m,5,Q27677,propep,24,Leptinotarsa,False,1,1,1,1
esmc_600m,5,Q27954,pep,35,Bos,False,0,0,0,0
esmc_600m,5,Q28HK1,propep,37,Xenopus,False,0,1,1,1
esmc_600m,5,Q29486,propep,25,Felis,False,0,1,1,1
esmc_600m,5,Q295C6,pep,7,Drosophila,False,0,0,0,0
esmc_600m,5,Q295C6,pep,9,Drosophila,False,1,1,1,1
esmc_600m,5,Q295C6,pep,14,Drosophila,False,1,1,1,1
esmc_600m,5,Q295C6,propep,36,Drosophila,False,0,0,0,0
esmc_600m,5,Q295C6,propep,29,Drosophila,False,0,0,0,0
esmc_600m,5,Q29B55,pep,28,Drosophila,False,0,0,0,0
esmc_600m,5,Q29B55,propep,37,Drosophila,False,1,1,1,1
esmc_600m,5,Q29W19,pep,48,Bos,False,0,0,0,0
esmc_600m,5,Q29W19,pep,38,Bos,False,0,0,0,0
esmc_600m,5,Q2FG82,propep,9,Staphylococcus,True,1,1,1,1
esmc_600m,5,Q2FUW9,propep,35,Staphylococcus,False,0,1,1,1
esmc_600m,5,Q2FXT0,propep,9,Staphylococcus,True,1,1,1,1
esmc_600m,5,Q2HYY9,propep,15,Ixodes,True,0,1,1,1
esmc_600m,5,Q2IAL6,pep,29,Gallus,False,0,0,0,0
esmc_600m,5,Q2IAL7,pep,32,Gallus,False,0,0,0,0
esmc_600m,5,Q2KJI7,propep,28,Bos,False,0,0,0,0
esmc_600m,5,Q2NIJ9,propep,10,Aster,True,0,0,1,1
