run,protein_id,organism,task,kind,length,matched,gate_ok
train_run_esm2,P0DJC7,Conus quercinus,propeptides,true,22,True,True
train_run_esm2,P25116,Homo sapiens,propeptides,true,20,False,True
train_run_esm2,P25116,Homo sapiens,propeptides,fp_pred,26,False,True
train_run_esm2,P53813,Rattus norvegicus,propeptides,true,17,True,True
train_run_esm2,P0DKN0,Lophiotoma olangoensis,peptides,fp_pred,48,False,True
train_run_esm2,P0DKN0,Lophiotoma olangoensis,propeptides,true,8,True,True
train_run_esm2,C6Y4B5,Schizosaccharomyces pombe,propeptides,true,27,False,True
train_run_esm2,P11848,Sinapis alba,propeptides,true,9,False,True
train_run_esm2,P11848,Sinapis alba,propeptides,fp_pred,11,False,True
train_run_esm2,A0ZZ15,Gossypium barbadense,propeptides,true,9,False,True
train_run_esm2,A0ZZ15,Gossypium barbadense,propeptides,fp_pred,10,False,True
train_run_esm2,B0Z4K6,Oenothera argillicola,propeptides,true,9,False,True
train_run_esm2,B0Z4K6,Oenothera argillicola,propeptides,fp_pred,10,False,True
train_run_esm2,A4QJR4,Olimarabidopsis pumila,propeptides,true,9,False,True
train_run_esm2,A4QJR4,Olimarabidopsis pumila,propeptides,fp_pred,10,False,True
train_run_esm2,A0A144LVM3,Echinus esculentus,propeptides,true,16,True,True
train_run_esm2,A8Y7P5,Daboia siamensis,propeptides,true,6,False,True
train_run_esm2,Q54LC0,Dictyostelium discoideum,propeptides,true,29,False,True
train_run_esm2,Q54LC0,Dictyostelium discoideum,propeptides,fp_pred,22,False,True
train_run_esm2,Q5BIV9,Homo sapiens,propeptides,true,25,True,True
train_run_esm2,I6S394,Scolopendra subspinipes,peptides,fp_pred,31,False,True
train_run_esm2,I6S394,Scolopendra subspinipes,propeptides,true,22,True,True
train_run_esm2,P48143,Gallus gallus,peptides,true,27,False,True
train_run_esm2,P48143,Gallus gallus,peptides,true,28,True,True
train_run_esm2,P48143,Gallus gallus,peptides,fp_pred,38,False,True
train_run_esm2,P48143,Gallus gallus,propeptides,true,8,False,True
train_run_esm2,P48143,Gallus gallus,propeptides,true,41,False,True
train_run_esm2,P0C1V6,Methanopyrus kandleri,peptides,fp_pred,37,False,True
train_run_esm2,P0C1V6,Methanopyrus kandleri,propeptides,true,15,False,True
train_run_esm2,D2Y2Q1,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,Q0VGU4,Mus musculus,peptides,true,26,False,True
train_run_esm2,Q0VGU4,Mus musculus,peptides,true,38,False,True
train_run_esm2,Q0VGU4,Mus musculus,peptides,true,21,False,True
train_run_esm2,Q0VGU4,Mus musculus,peptides,fp_pred,21,False,True
train_run_esm2,Q0VGU4,Mus musculus,peptides,fp_pred,37,False,True
train_run_esm2,Q0VGU4,Mus musculus,peptides,fp_pred,37,False,True
train_run_esm2,A8W3A5,Cuscuta exaltata,propeptides,true,9,False,True
train_run_esm2,A8W3A5,Cuscuta exaltata,propeptides,fp_pred,10,False,True
train_run_esm2,O18494,Styela clava,peptides,true,31,False,True
train_run_esm2,O18494,Styela clava,peptides,fp_pred,19,False,True
train_run_esm2,O18494,Styela clava,propeptides,true,26,False,True
train_run_esm2,O18494,Styela clava,propeptides,fp_pred,39,False,True
train_run_esm2,P69929,Antheopsis maculata,peptides,true,27,True,True
train_run_esm2,P69929,Antheopsis maculata,peptides,true,27,True,True
train_run_esm2,P69929,Antheopsis maculata,peptides,true,27,True,True
train_run_esm2,P69929,Antheopsis maculata,peptides,true,27,True,True
train_run_esm2,P69929,Antheopsis maculata,peptides,true,27,True,True
train_run_esm2,P69929,Antheopsis maculata,peptides,true,27,True,True
train_run_esm2,P69929,Antheopsis maculata,propeptides,true,11,False,True
train_run_esm2,P69929,Antheopsis maculata,propeptides,fp_pred,18,False,True
train_run_esm2,P69929,Antheopsis maculata,propeptides,fp_pred,5,False,True
train_run_esm2,P69929,Antheopsis maculata,propeptides,fp_pred,5,False,True
train_run_esm2,P69929,Antheopsis maculata,propeptides,fp_pred,5,False,True
train_run_esm2,P69929,Antheopsis maculata,propeptides,fp_pred,5,False,True
train_run_esm2,P69929,Antheopsis maculata,propeptides,fp_pred,5,False,True
train_run_esm2,B6DCZ2,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,P81335,Methanocaldococcus jannaschii,propeptides,true,17,False,True
train_run_esm2,P81335,Methanocaldococcus jannaschii,propeptides,fp_pred,50,False,True
train_run_esm2,D2Y2G0,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,Q5K0D1,Conus vexillum,peptides,true,32,True,True
train_run_esm2,Q5K0D1,Conus vexillum,propeptides,true,24,True,True
train_run_esm2,Q3YEF1,Conus marmoreus,peptides,true,33,True,True
train_run_esm2,Q3YEF1,Conus marmoreus,propeptides,true,32,True,True
train_run_esm2,Q08761,Mus musculus,propeptides,true,17,True,True
train_run_esm2,O09164,Mus musculus,propeptides,true,9,False,True
train_run_esm2,O09164,Mus musculus,propeptides,fp_pred,24,False,True
train_run_esm2,P0DKM3,Lophiotoma olangoensis,peptides,fp_pred,35,False,True
train_run_esm2,P0DKM3,Lophiotoma olangoensis,propeptides,true,25,False,True
train_run_esm2,Q43007,Oryza sativa subsp. japonica,propeptides,true,46,False,True
train_run_esm2,Q62923,Rattus norvegicus,peptides,true,35,False,True
train_run_esm2,Q62923,Rattus norvegicus,peptides,true,17,True,True
train_run_esm2,Q62923,Rattus norvegicus,peptides,true,17,False,True
train_run_esm2,Q62923,Rattus norvegicus,peptides,fp_pred,28,False,True
train_run_esm2,Q62923,Rattus norvegicus,propeptides,true,8,False,True
train_run_esm2,Q9W1V6,Drosophila melanogaster,propeptides,true,48,False,True
train_run_esm2,P68577,Bacillus subtilis,peptides,true,37,True,True
train_run_esm2,P68577,Bacillus subtilis,propeptides,true,19,True,True
train_run_esm2,Q924B5,Rattus norvegicus,propeptides,true,26,True,True
train_run_esm2,B6DCX2,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,B6DCX5,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,B6DD04,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,A0A6M3Z4E7,Tetramorium bicarinatum,peptides,true,10,True,True
train_run_esm2,D2Y2Q5,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,Q86SC0,Oryctes rhinoceros,peptides,true,38,False,True
train_run_esm2,Q86SC0,Oryctes rhinoceros,peptides,fp_pred,21,False,True
train_run_esm2,Q86SC0,Oryctes rhinoceros,propeptides,fp_pred,19,False,True
train_run_esm2,P69193,Plasmodium falciparum,propeptides,true,44,False,True
train_run_esm2,B3FIV1,Brachypelma smithi,propeptides,true,35,True,True
train_run_esm2,I0DEB3,Vaejovis mexicanus smithi,peptides,true,13,True,True
train_run_esm2,I0DEB3,Vaejovis mexicanus smithi,propeptides,true,29,True,True
train_run_esm2,Q9U659,Conus pennaceus,peptides,true,26,True,True
train_run_esm2,Q9U659,Conus pennaceus,propeptides,true,27,True,True
train_run_esm2,Q9BP83,Conus arenatus,peptides,true,30,True,True
train_run_esm2,Q9BP83,Conus arenatus,propeptides,true,29,True,True
train_run_esm2,P07225,Homo sapiens,propeptides,true,17,True,True
train_run_esm2,B6DCZ0,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,B6DCZ7,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,D2Y2G2,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,P0DN09,Anemonia viridis,propeptides,true,7,False,True
train_run_esm2,P39045,Actinomadura sp.,propeptides,true,23,False,True
train_run_esm2,P49127,Calliactis parasitica,peptides,fp_pred,15,False,True
train_run_esm2,P49127,Calliactis parasitica,propeptides,true,11,True,True
train_run_esm2,O44662,Caenorhabditis elegans,peptides,true,7,False,True
train_run_esm2,O44662,Caenorhabditis elegans,peptides,true,8,False,True
train_run_esm2,O44662,Caenorhabditis elegans,peptides,true,8,False,True
train_run_esm2,O44662,Caenorhabditis elegans,peptides,true,5,False,True
train_run_esm2,O44662,Caenorhabditis elegans,peptides,true,6,False,True
train_run_esm2,O44662,Caenorhabditis elegans,peptides,true,7,False,True
train_run_esm2,O44662,Caenorhabditis elegans,peptides,fp_pred,47,False,True
train_run_esm2,Q9UK23,Homo sapiens,propeptides,true,24,False,True
train_run_esm2,Q6JQN2,Mesobuthus martensii,peptides,true,13,True,True
train_run_esm2,Q6JQN2,Mesobuthus martensii,propeptides,true,31,True,True
train_run_esm2,P0CY61,Conus bullatus,peptides,true,37,True,True
train_run_esm2,P0CY61,Conus bullatus,propeptides,true,22,True,True
train_run_esm2,Q2I2R1,Conus litteratus,peptides,true,37,True,True
train_run_esm2,Q2I2R1,Conus litteratus,propeptides,true,28,True,True
train_run_esm2,O82549,Brassica oleracea var. capitata,propeptides,true,36,False,True
train_run_esm2,Q28376,Equus caballus,propeptides,true,6,True,True
train_run_esm2,P21752,Bos taurus,peptides,true,39,True,True
train_run_esm2,Q0G9N9,Liriodendron tulipifera,propeptides,true,9,False,True
train_run_esm2,Q0G9N9,Liriodendron tulipifera,propeptides,fp_pred,10,False,True
train_run_esm2,P69562,Nicotiana plumbaginifolia,propeptides,true,9,False,True
train_run_esm2,P69562,Nicotiana plumbaginifolia,propeptides,fp_pred,10,False,True
train_run_esm2,Q3C1G3,Nicotiana sylvestris,propeptides,true,9,False,True
train_run_esm2,Q3C1G3,Nicotiana sylvestris,propeptides,fp_pred,10,False,True
train_run_esm2,B0Z524,Oenothera glazioviana,propeptides,true,9,False,True
train_run_esm2,B0Z524,Oenothera glazioviana,propeptides,fp_pred,10,False,True
train_run_esm2,P0DJI8,Homo sapiens,propeptides,true,28,False,True
train_run_esm2,P19708,Canis lupus familiaris,propeptides,true,18,False,True
train_run_esm2,P19707,Felis catus,propeptides,true,18,False,True
train_run_esm2,B6DD09,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,B6DD09,Lycosa singoriensis,propeptides,fp_pred,7,False,True
train_run_esm2,P38616,Saccharomyces cerevisiae,propeptides,true,18,True,True
train_run_esm2,P36060,Saccharomyces cerevisiae,propeptides,true,41,False,True
train_run_esm2,P36060,Saccharomyces cerevisiae,propeptides,fp_pred,26,False,True
train_run_esm2,M9PQ91,Conus betulinus,peptides,true,27,True,True
train_run_esm2,M9PQ91,Conus betulinus,propeptides,true,35,True,True
train_run_esm2,P01222,Homo sapiens,propeptides,true,6,True,True
train_run_esm2,P0DJ78,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2,P69760,Conus victoriae,peptides,true,25,True,True
train_run_esm2,P69760,Conus victoriae,propeptides,true,28,True,True
train_run_esm2,Q5K0C7,Conus virgo,peptides,true,32,True,True
train_run_esm2,Q5K0C7,Conus virgo,propeptides,true,25,True,True
train_run_esm2,P0C902,Conus leopardus,peptides,true,28,True,True
train_run_esm2,P0C902,Conus leopardus,propeptides,true,29,True,True
train_run_esm2,A0A3G3C7U7,Conus amadis,peptides,true,31,True,True
train_run_esm2,A0A3G3C7U7,Conus amadis,propeptides,true,34,True,True
train_run_esm2,Q86RA3,Conus vexillum,peptides,true,27,True,True
train_run_esm2,Q86RA3,Conus vexillum,propeptides,true,25,True,True
train_run_esm2,Q13519,Homo sapiens,peptides,true,30,False,True
train_run_esm2,Q13519,Homo sapiens,peptides,true,17,True,True
train_run_esm2,Q13519,Homo sapiens,peptides,true,17,False,True
train_run_esm2,Q13519,Homo sapiens,peptides,fp_pred,28,False,True
train_run_esm2,Q13519,Homo sapiens,propeptides,true,8,False,True
train_run_esm2,B6DD00,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,I6RA71,Scolopendra subspinipes,peptides,fp_pred,31,False,True
train_run_esm2,I6RA71,Scolopendra subspinipes,propeptides,true,22,True,True
train_run_esm2,Q54QR2,Dictyostelium discoideum,propeptides,true,34,True,True
train_run_esm2,Q09841,Schizosaccharomyces pombe,propeptides,true,35,True,True
train_run_esm2,D2Y2C2,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,P02956,Amaranthus hybridus,propeptides,true,9,False,True
train_run_esm2,P02956,Amaranthus hybridus,propeptides,fp_pred,10,False,True
train_run_esm2,P23317,Trichormus variabilis,propeptides,true,8,True,True
train_run_esm2,P83755,Arabidopsis thaliana,propeptides,true,9,False,True
train_run_esm2,P83755,Arabidopsis thaliana,propeptides,fp_pred,10,False,True
train_run_esm2,Q1JPW9,Danio rerio,propeptides,true,25,True,True
train_run_esm2,Q64387,Mus musculus,peptides,true,41,False,True
train_run_esm2,Q64387,Mus musculus,peptides,true,17,True,True
train_run_esm2,Q64387,Mus musculus,peptides,true,17,False,True
train_run_esm2,Q64387,Mus musculus,peptides,fp_pred,17,False,True
train_run_esm2,Q64387,Mus musculus,peptides,fp_pred,28,False,True
train_run_esm2,Q64387,Mus musculus,propeptides,true,8,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,true,29,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,true,29,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,true,29,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,true,29,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,fp_pred,31,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,fp_pred,31,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,fp_pred,31,False,True
train_run_esm2,R4ZCU1,Urticina grebelnyi,peptides,fp_pred,30,False,True
train_run_esm2,Q9NFP1,Drosophila melanogaster,propeptides,true,27,True,True
train_run_esm2,P0DN13,Anemonia viridis,propeptides,true,7,False,True
train_run_esm2,D2Y2Q8,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,D2Y2F8,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,B3EWG0,Penaeus monodon,peptides,true,8,True,True
train_run_esm2,B3EWG0,Penaeus monodon,peptides,fp_pred,34,False,True
train_run_esm2,D5KXG5,Gemmula speciosa,peptides,true,35,False,True
train_run_esm2,D5KXG5,Gemmula speciosa,peptides,fp_pred,27,False,True
train_run_esm2,D5KXG5,Gemmula speciosa,propeptides,true,14,False,True
train_run_esm2,D5KXG5,Gemmula speciosa,propeptides,fp_pred,24,False,True
train_run_esm2,D5KXG5,Gemmula speciosa,propeptides,fp_pred,5,False,True
train_run_esm2,P0CB10,Conus ammiralis,peptides,true,26,True,True
train_run_esm2,P0CB10,Conus ammiralis,propeptides,true,28,True,True
train_run_esm2,Q5K0C1,Conus imperialis,peptides,true,27,True,True
train_run_esm2,Q5K0C1,Conus imperialis,propeptides,true,27,True,True
train_run_esm2,D2Y496,Californiconus californicus,peptides,true,27,True,True
train_run_esm2,D2Y496,Californiconus californicus,propeptides,true,46,True,True
train_run_esm2,P0CY63,Conus bullatus,peptides,true,29,True,True
train_run_esm2,P0CY63,Conus bullatus,propeptides,true,23,True,True
train_run_esm2,Q66TN7,Rhinella arenarum,propeptides,true,28,True,True
train_run_esm2,P79953,Xenopus laevis,propeptides,true,26,False,True
train_run_esm2,P79953,Xenopus laevis,propeptides,fp_pred,5,False,True
train_run_esm2,Q90WD8,Bufo japonicus,propeptides,true,28,True,True
train_run_esm2,P18509,Homo sapiens,peptides,true,48,True,True
train_run_esm2,P18509,Homo sapiens,peptides,true,38,True,True
train_run_esm2,P18509,Homo sapiens,peptides,fp_pred,37,False,True
train_run_esm2,P18509,Homo sapiens,peptides,fp_pred,8,False,True
train_run_esm2,P18509,Homo sapiens,propeptides,fp_pred,5,False,True
train_run_esm2,O08675,Mus musculus,propeptides,true,18,False,True
train_run_esm2,Q920E1,Rattus norvegicus,propeptides,true,16,False,True
train_run_esm2,Q920E1,Rattus norvegicus,propeptides,fp_pred,28,False,True
train_run_esm2,Q920E0,Rattus norvegicus,propeptides,true,42,False,True
train_run_esm2,Q920E0,Rattus norvegicus,propeptides,fp_pred,32,False,True
train_run_esm2,A0A1D3IXR7,Tityus obscurus,peptides,true,17,True,True
train_run_esm2,A0A1D3IXR7,Tityus obscurus,propeptides,true,35,False,True
train_run_esm2,A0A1D3IXR7,Tityus obscurus,propeptides,fp_pred,30,False,True
train_run_esm2,S0F215,Hadronyche infensa,peptides,fp_pred,36,False,True
train_run_esm2,S0F215,Hadronyche infensa,propeptides,true,18,True,True
train_run_esm2,P83548,Drosophila melanogaster,propeptides,true,25,True,True
train_run_esm2,P0DQA5,Scolopendra dehaani,propeptides,true,16,True,True
train_run_esm2,P0DPU4,Scolopendra dehaani,propeptides,true,11,True,True
train_run_esm2,P0DJ68,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,B6DCY4,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,P0DMD8,Loxosceles intermedia,peptides,fp_pred,49,False,True
train_run_esm2,P0DMD8,Loxosceles intermedia,propeptides,true,13,True,True
train_run_esm2,O76201,Phoneutria nigriventer,propeptides,true,16,True,True
train_run_esm2,O76201,Phoneutria nigriventer,propeptides,true,11,False,True
train_run_esm2,P0DKN1,Lophiotoma olangoensis,peptides,fp_pred,49,False,True
train_run_esm2,P0DKN1,Lophiotoma olangoensis,propeptides,true,17,False,True
train_run_esm2,Q29100,Sus scrofa,propeptides,true,9,True,True
train_run_esm2,P0DN10,Anemonia viridis,propeptides,true,7,False,True
train_run_esm2,P00991,Vipera ammodytes ammodytes,propeptides,true,5,False,True
train_run_esm2,P0DJ82,Cyriopagopus schmidti,propeptides,true,6,False,True
train_run_esm2,Q54LB9,Dictyostelium discoideum,propeptides,true,29,False,True
train_run_esm2,Q54LB9,Dictyostelium discoideum,propeptides,fp_pred,22,False,True
train_run_esm2,P0DJ64,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,B6DD10,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,P12656,Mus musculus,propeptides,true,6,False,True
train_run_esm2,D1MEJ2,Eumenes pomiformis,peptides,true,14,False,True
train_run_esm2,D1MEJ2,Eumenes pomiformis,peptides,fp_pred,18,False,True
train_run_esm2,D1MEJ2,Eumenes pomiformis,propeptides,true,16,False,True
train_run_esm2,D1MEJ2,Eumenes pomiformis,propeptides,fp_pred,10,False,True
train_run_esm2,P0DN08,Anemonia viridis,propeptides,true,7,False,True
train_run_esm2,D2Y2F3,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,P0DQA3,Scolopendra dehaani,propeptides,true,9,True,True
train_run_esm2,P45644,Meleagris gallopavo,peptides,true,27,False,True
train_run_esm2,P45644,Meleagris gallopavo,peptides,true,28,True,True
train_run_esm2,P45644,Meleagris gallopavo,peptides,fp_pred,38,False,True
train_run_esm2,P45644,Meleagris gallopavo,propeptides,true,8,False,True
train_run_esm2,P45644,Meleagris gallopavo,propeptides,true,41,False,True
train_run_esm2,P0DJ65,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,P0DMZ9,Anemonia viridis,peptides,true,29,True,True
train_run_esm2,P0DMZ9,Anemonia viridis,peptides,true,29,True,True
train_run_esm2,P0DMZ9,Anemonia viridis,peptides,true,29,True,True
train_run_esm2,P0DMZ9,Anemonia viridis,peptides,true,29,True,True
train_run_esm2,P0DMZ9,Anemonia viridis,propeptides,true,8,True,True
train_run_esm2,B6DCX6,Lycosa singoriensis,propeptides,true,6,True,True
train_run_esm2,P86435,Bos taurus,peptides,true,25,False,True
train_run_esm2,P86435,Bos taurus,peptides,true,38,False,True
train_run_esm2,P86435,Bos taurus,peptides,true,30,False,True
train_run_esm2,P86435,Bos taurus,peptides,fp_pred,21,False,True
train_run_esm2,P86435,Bos taurus,peptides,fp_pred,46,False,True
train_run_esm2,P86435,Bos taurus,peptides,fp_pred,49,False,True
train_run_esm2,B6DD57,Lycosa singoriensis,propeptides,true,12,True,True
train_run_esm2,P0DJ71,Cyriopagopus hainanus,propeptides,true,6,False,True
train_run_esm2,P0DL38,Plectreurys tristis,propeptides,true,14,True,True
train_run_esm2,P0DJ77,Cyriopagopus schmidti,propeptides,true,6,False,True
