AC,cluster
Q9V2X1,2
Q9V521,1
Q9V751,3
Q9V8G0,1
Q9VC44,0
Q9VCW0,3
Q9VET0,1
Q9VG55,4
Q9VGE8,1
Q9VIH9,4
Q9VII1,4
Q9VII3,0
Q9VIQ0,1
Q9VJ33,0
Q9VKA0,1
Q9VLK4,3
Q9VPR7,1
Q9VQ66,3
Q9VT50,0
Q9VT51,4
Q9VT52,4
Q9VT53,1
Q9VTM6,2
Q9VTZ5,2
Q9VU58,3
Q9VV28,3
Q9VV72,2
Q9VVF7,1
Q9VZ21,3
Q9W0W6,1
Q9W1V6,1
Q9W3T7,4
Q9W4Q9,1
Q9W4Z4,4
Q9W6M9,3
Q9W6V2,3
Q9W7E9,0
Q9W7F0,0
Q9W7J3,2
Q9W7J4,2
Q9W7R2,1
Q9W7S2,1
Q9WTL0,2
Q9WTR5,0
Q9WU67,1
Q9WUK0,1
Q9WUU7,3
Q9WV41,0
Q9WVA8,2
Q9WVA9,2
Q9WVJ3,0
Q9WYZ1,0
Q9X2V7,4
Q9XEB5,2
Q9XEC4,0
Q9XF04,2
Q9XFX3,0
Q9XFX4,0
Q9XHP1,3
Q9XPS4,1
Q9XS63,1
Q9XSD9,3
Q9XSE2,3
Q9XSE9,3
Q9XSJ6,4
Q9XSM2,3
Q9XSN2,3
Q9XSN3,3
Q9XSQ7,1
Q9XSR0,1
Q9XSW6,0
Q9XT35,3
Q9XVX1,2
Q9XW71,3
Q9XWV7,2
Q9XYR5,3
Q9XYZ0,1
Q9XYZ1,1
Q9XZK3,1
Q9XZK4,1
Q9XZK5,1
Q9XZK6,3
Q9XZK7,3
Q9XZK8,1
Q9XZK9,1
Q9XZL0,1
Q9XZL1,1
Q9XZL2,1
Q9Y0X4,3
Q9Y0X6,2
Q9Y1U9,4
Q9Y251,3
Q9Y287,4
Q9Y2I2,3
Q9Y4W6,1
Q9Y581,0
Q9Y5Q6,4
Q9Y5Z0,4
Q9Y625,4
Q9Y646,0
Q9Y6M0,3
Q9Y6N8,3
Q9Y7S9,2
Q9Y7Y7,3
Q9Y833,2
Q9YAN6,1
Q9YAN8,1
Q9YER0,1
Q9YES4,1
Q9YGH3,0
Q9YGH4,0
Q9YGH5,0
Q9YGI6,3
Q9YGJ2,3
Q9YGJ8,3
Q9YGJ9,3
Q9YGK2,1
Q9YGK4,1
Q9YGK5,1
Q9YH26,0
Q9YI19,1
Q9Z0F1,1
Q9Z0J1,4
Q9Z0J8,3
Q9Z0K8,2
Q9Z0L5,3
Q9Z0L6,3
Q9Z0M1,3
Q9Z0M3,3
Q9Z0M5,1
Q9Z0T3,4
Q9Z0X1,3
Q9Z0Y2,2
Q9Z172,0
Q9Z1F1,1
Q9Z1Q3,0
Q9Z1Q4,3
Q9Z2Q3,4
Q9ZQ23,0
Q9ZQG9,1
Q9ZQI8,1
Q9ZQX0,0
Q9ZT16,1
Q9ZT17,1
Q9ZUJ5,2
Q9ZVC7,1
Q9ZWA8,0
R4JJN6,1
R4JNJ5,1
R4JQZ0,1
R4ZCU1,3
R9UC00,2
R9UC04,2
R9UC06,2
R9UC10,2
R9UCX1,2
R9UE59,2
R9UE63,2
R9UE65,2
R9UFE0,2
R9UFE4,2
R9UFJ8,2
S0F1M4,0
S0F1M6,0
S0F1M9,0
S0F1N0,0
S0F1N6,0
S0F1N7,0
S0F1P1,0
S0F204,0
S0F207,0
S0F209,0
S0F215,0
S4S2C7,3
S4S3F6,3
S4UJW3,3
S6CWV8,1
S6D3A7,1
S7Q0E7,2
S8AKE6,4
T1NXB5,2
T1PQV6,1
T1PRE3,1
T1W425,0
U3UBT3,1
U4N938,3
U5KJC9,4
U5KJJ1,4
U5KJM4,4
U5KJM6,4
U5KJT7,4
U5KJZ2,4
U5L396,2
U5L397,2
U5L3J7,2
U5L3J9,2
U5L3K1,2
U5L3M6,2
U5L3M7,2
U5L3M8,2
U5L3X0,2
U5L3X2,2
U5L406,2
U5L408,2
U5L409,2
U5YCR8,3
V5IRP6,3
V5LU01,2
V5V9Y7,4
W0THY6,2
W4VRV4,4
W4VS49,4
W4VS82,0
W4VSA0,0
W4VSC0,4
W4VSE7,0
W4VSF6,0
W4VSG7,4
W4VSI9,4
W4VSM1,4
W5U5X5,1
W7DQ33,1
W8EFS0,3
W8GNV3,1
X5I9Y2,3
X5I9Z2,3
X5IFY8,0
X5IFZ1,3
X5IWS1,1
X5IXY8,3
A0A1D8PQ86,3
A0A1D8PQB9,3
A0AAQ4VMX2,3
A2QUQ2,4
B2DCR8,4
F1RWC3,3
H2EQR6,1
H2KZ60,2
O06653,0
O13368,3
O42350,0
O55111,1
O60494,3
O70244,3
O74623,3
O93484,0
O94779,1
P01024,4
P01025,4
P01026,4
P01027,4
P04932,3
P04933,3
P04934,3
P08569,3
P08640,0
P09805,1
P09831,3
P0C0L4,3
P0C0L5,3
P0CU38,3
P10039,1
P12387,4
P12661,3
P13819,3
P13828,3
P16881,1
P19069,3
P19598,3
P22063,1
P25489,0
P25653,1
P32768,0
P35555,4
P35556,4
P36170,0
P38894,0
P39712,0
P42835,3
P43153,4
P47179,0
P50495,3
P50899,2
P53621,3
P68500,1
P96989,0
P97527,1
P97528,1
P98133,4
Q01833,4
Q02246,1
Q02413,1
Q03763,1
Q05755,3
Q06811,4
Q07409,1
Q14126,1
Q24702,2
Q27954,3
Q2UVX4,4
Q3BDI7,1
Q41406,4
Q53020,0
Q53047,0
Q56F26,1
Q58L90,2
Q58L91,2
Q593B6,2
Q59L12,3
Q59SG9,4
Q59XA7,0
Q59XL0,0
Q5A1E0,0
Q5A2Z7,3
Q5A312,3
Q5A5M7,0
Q5A849,0
Q5A8T4,3
Q5A8T7,3
Q5AAL9,0
Q5AJV5,0
Q61330,1
Q61495,1
Q61554,4
Q61555,4
Q62682,1
Q62845,1
Q69Z26,1
Q6W3B0,1
Q6Y9H0,4
Q6YHK3,3
Q75N90,4
Q769J6,3
Q76LX8,3
Q7LHG5,1
Q7RTW8,2
Q7RTY7,1
Q7SZN0,2
Q7TMD7,1
Q7TSF1,1
Q7ZW34,1
Q86SJ6,1
Q8AXZ4,1
Q8CIE6,3
Q8DQN5,1
Q8I0U8,3
Q8IWV2,1
Q8K561,2
Q8R422,3
Q8TFG9,4
Q8TGE1,0
Q90W79,1
Q91274,2
Q92619,3
Q96WV6,4
Q99031,0
Q99315,1
Q9GKQ8,1
Q9JLB4,3
Q9JMB8,1
Q9KKA3,0
Q9L7Q2,1
Q9P232,1
Q9P6S0,3
Q9TU53,3
Q9TV36,4
Q9UQ52,1
Q9VN14,2
